row ID,row m/z,row retention time,PB1_C18NEG_2.mzML ,PB2_C18NEG_3.mzML ,PB3_C18NEG_4.mzML ,6111_U4_C18NEG_42.mzML ,6101_U2_C18NEG_30.mzML ,6102_U1_C18NEG_26.mzML ,6110_U2_C18NEG_34.mzML ,6105_U4_C18NEG_47.mzML ,6103_U4_C18NEG_53.mzML ,6105_U1_C18NEG_43.mzML ,6104_U1_C18NEG_55.mzML ,6113_U4_C18NEG_62.mzML ,6105_U2_C18NEG_40.mzML ,6113_U3_C18NEG_15.mzML ,6102_U3_C18NEG_48.mzML ,6101_U3_C18NEG_29.mzML ,6108_U4_C18NEG_18.mzML ,6104_U4_C18NEG_12.mzML ,6111_U1_C18NEG_51.mzML ,6105_U3_C18NEG_39.mzML ,6110_U4_C18NEG_10.mzML ,6111_U3_C18NEG_54.mzML ,6104_U2_C18NEG_19.mzML ,6101_U1_C18NEG_59.mzML ,6111_U2_C18NEG_35.mzML ,6113_U2_C18NEG_31.mzML ,6101_U4_C18NEG_14.mzML ,6103_U3_C18NEG_61.mzML ,6108_U3_C18NEG_28.mzML ,6109_U1_C18NEG_58.mzML ,6104_U3_C18NEG_32.mzML ,6110_U3_C18NEG_45.mzML ,6108_U2_C18NEG_27.mzML ,6108_U1_C18NEG_44.mzML ,6102_U4_C18NEG_50.mzML ,PooledQC10_C18NEG_64.mzML ,6103_U2_C18NEG_60.mzML ,PooledQC9_C18NEG_57.mzML ,6102_U2_C18NEG_16.mzML ,6112_U2_C18NEG_37.mzML ,6110_U1_C18NEG_11.mzML ,6112_U4_C18NEG_63.mzML ,6109_U3_C18NEG_52.mzML ,6109_U4_C18NEG_22.mzML ,6109_U2_C18NEG_13.mzML ,6106_U4_C18NEG_36.mzML ,6113_U1_C18NEG_24.mzML ,PooledQC5_C18NEG_25.mzML ,6106_U3_C18NEG_20.mzML ,PooledQC6_C18NEG_33.mzML ,6112_U3_C18NEG_56.mzML ,PooledQC4_C18NEG_17.mzML ,PooledQC8_C18NEG_49.mzML ,PooledQC7_C18NEG_41.mzML ,6103_U1_C18NEG_21.mzML ,6106_U1_C18NEG_23.mzML ,6106_U2_C18NEG_46.mzML ,6112_U1_C18NEG_38.mzML ,Prerun_PooledQC3_C18NEG_7_1.mzML 
768,291.0682763,0.65361005,1080.1647,0,0,3920.8584,3144.5125,2798.2664,4256.903,3506.388,3902.8433,3966.6296,2601.6736,3248.2075,4919.8853,2454.657,5049.7905,2936.2637,4670.453,2477.017,2793.7307,4009.6472,5877.063,4074.0583,5041.48,1970.6268,4557.869,4099.729,2635.4578,3955.7302,4057.1401,10615.96,5402.114,18212.465,4116.4595,3631.7048,3067.2944,3864.4895,4929.4824,3642.003,4950.772,2424.8113,3968.0352,4348.5254,5655.5767,3037.2441,3786.4714,5193.378,5505.7812,3828.273,4691.7754,3975.42,3765.1833,3606.1782,3213.6926,3611.0059,7148.2,5879.983,5461.169,6005.713,4414.438
770,275.069583,0.6557841,1133.4435,1187.7424,1031.7402,7486.078,4352.588,7228.5024,3439.5278,6724.408,2377.489,8286.045,6696.1245,1596.8347,12789.312,3221.4185,5221.4863,5590.425,5883.2354,4227.452,3184.3203,5690.8438,6605.0083,8959.574,5657.542,4890.0024,6839.7734,3109.0627,5012.5283,5114.446,7062.9985,8191.118,8285.657,29695.207,8343.37,10891.489,2894.0542,4839.1665,4567.2793,5099.4014,3881.1465,2562.7954,7473.653,3727.4165,2303.4465,2153.2727,2597.3022,2430.1929,3645.901,4233.9097,2709.4917,5398.324,4061.69,4587.1226,7882.063,4358.796,4146.9053,3880.9028,1942.2133,14166.424,4897.0615
774,167.0207505,0.65661377,4124.675,0,1594.8419,391255.34,352507.16,404390.66,614587,847425,378931.6,768475.25,568987.44,234852.84,299147.6,179523.55,259052.83,331955.9,113365.11,246998.98,426917.75,743893.75,490990.72,435289.84,711983.1,224639.7,491710.5,137244.72,369939.06,458290.6,189569.72,513054.3,867649.94,569510.4,206971.81,171546.27,269238.16,329743.88,716631.44,360437.8,305956.53,364808.84,374827.53,24777.564,235869.72,161486.22,391682.75,170293.42,138557.1,367466.25,195246.52,353168.7,316489.03,338118.06,353483.9,346111.38,429591.03,342693.94,312241.4,564018.8,317447.75
789,261.0389575,0.65968716,0,1168.3801,1096.8759,21221.85,33641.867,20416.871,31758.988,20707.117,55393.78,17682.844,21953.826,29839.121,22594.93,30422.758,17427.951,21022.236,13154.458,25450.572,27593.043,21457.592,15762.943,16023.698,18461.154,34415.254,18818.26,24572.24,8986.799,18262.918,18928.2,16491.664,31270.525,10480.031,24048.617,23064.227,16807.84,26256.8,31126.05,23518.62,18324.426,28702.186,17868.553,10026.532,68340.266,65846.6,21353.602,69629.19,42316.13,24898.658,21859.793,27356.34,29542.908,29776.5,25327.756,27113.984,41150.8,16939.521,42276.703,12694.381,22567.87
796,494.1143697,0.66614705,0,0,0,1378.3564,1788.4076,1299.25,2543.8489,111281.99,1669.5349,1508.1445,1629.9894,1411.9515,3085.6592,1686.877,2280.7217,1463.6017,12730.453,1124.1364,1739.3258,2206.597,2084.7449,1635.198,1367.0559,1911.6212,2942.6,2428.8557,1456.9707,2104.4883,23163.297,1793.8165,1657.4792,3258.373,28468.78,2175.1567,1592.0211,6172.2505,1450.9346,5717.889,1858.0005,1652.7991,2695.0776,1430.895,1303.8136,1243.9427,1622.9803,1777.8596,1556.3969,4848.8633,1733.6226,6381.123,1503.0667,5033.2188,5089.1196,7104.862,2607.7593,2336.6182,1798.8993,1693.5494,4918.6807
802,609.05811,0.6659564,0,0,0,0,0,0,0,1097.613,1608.6101,0,0,0,1345.4972,0,1029.1028,0,1148.0281,0,0,0,0,0,0,0,0,0,0,0,1236.8182,0,0,1006.96124,1326.2246,0,0,1188.7092,1070.7367,1105.8224,1098.5898,0,0,0,2376.486,1646.0438,1158.7622,17622.588,1053.3925,1338.2579,28506.367,1509.762,0,1444.4784,0,1365.4774,1038.9,14322.508,18045.453,0,1134.3873
803,173.0390688,0.6701952,3422.827,2908.061,2778.6362,13741.725,19305.088,16251.473,13180.808,15263.678,16164.912,24030.191,17527.475,15660.874,23706.371,18749.455,22908.223,17489.533,32812.492,21486.152,15440.3,18078.377,15375.798,23357.44,22340.463,14804.028,25315.559,21510.85,22975.145,20919.238,23694.86,36505.13,28662.826,27358.512,20671.725,13441.539,26317.148,18144.543,19201.828,19134.02,24094.24,13254.551,24513.455,2350.9932,18782.549,15555.1875,45955.73,4723.972,20378.69,19338.668,3088.6794,18677.52,15985.655,18441.766,17666.414,19227.4,24335.33,18380.307,3716.0713,23690.545,18718.51
809,308.0983132,0.65796864,0,0,1289.0508,17307.664,15982.893,21815.363,11636.194,15389.841,10550.265,19266.326,13133.933,8296.268,18913,15119.742,24110.719,13541.993,23397.322,14342.8955,14214.344,17825.564,16743.416,25598.068,13182.257,16231.923,21004.885,10108.008,15738.365,19827.506,20624.525,17003.926,15503.127,23300.87,13440.194,19035.977,17113.916,14897.929,17861.676,13713.017,20178.904,17595.156,20579.137,13238.828,11122.529,10309.59,16139.533,7770.5254,12709.359,16041.934,9957.595,14946.028,17328.332,16857.24,17170.186,14122.086,10824.428,18279.06,7657.347,17951.021,14144.644
813,247.0619796,0.658505,0,0,0,25386.652,19120.885,39358.438,16349.409,27319.941,6860.665,34549.99,32099.65,6654.2427,43875.277,17204.352,55000.02,25555.145,46612.145,41133.902,23496.055,32510.273,37027.508,56736.094,41526.42,14655.654,45747.37,19318.355,17026.416,26801.117,30541.365,23260.14,48034.66,66297.695,37177.215,53238.62,27054.924,21709.547,28843.078,23694.062,30437.125,9677.739,59574.863,4893.8003,7668.987,7214.179,20402.006,10378.068,12441.573,21807.418,11124.449,23788.602,23683.582,20972.258,21929.186,23076.025,15833.508,34662.086,11627.777,32615.666,18392.527
833,151.0066279,0.66000354,1009.1859,1796.4974,0,8439.765,11509.525,12856.635,18192.979,10566.316,17224.197,11200.532,39952.727,6859.09,18711.451,8747.464,10292.897,9929.6045,141576.66,6928.3364,7500.3013,11525.785,17657.045,9376.531,29824.82,15454.727,10962.698,6942.199,7826.4443,15838.941,87216.77,11257.95,43212.36,25089.486,46391.867,55598.03,9425.848,17721.945,14505.451,18922.23,10392.215,7219.031,29039.559,5652.258,8055.779,11236.616,9740.507,5661.5444,7062.9316,17642.926,10271.633,21525.86,12418.207,18914.984,19661.006,17235.133,11810.82,5668.7524,7007.2085,66305.73,18601.879
844,363.075644,0.6579089,0,0,0,11992.516,37390.387,36373.703,21776.125,19312,12659.9,41419.676,23626.639,21358.344,28203.102,40605.62,65115.504,35851.91,40233.68,21255.053,13396.098,32659.693,30855.43,33962.953,35439.867,19282.58,36633.113,41007.81,52641.13,25836.488,30872.78,43827.87,35909.145,52202.375,11136.512,27099.105,56710.176,25064.752,31941.79,28131.576,69513.4,24558.674,52187.75,24502.943,14926.397,11967.644,68685.69,10804.223,20538.266,27718.861,13962.888,22497.33,26126.04,27318.168,25295.531,25604.281,22462.121,22385.219,15217.9375,34576.215,26930.824
852,277.0519543,0.6586048,0,0,0,8896.553,5537.2305,8356.7295,12400.0205,7137.539,7859.851,8744.719,10218.184,6937.3003,9415.252,6097.2676,5813.2466,5714.9663,5615.766,13693.121,9416.672,10436.117,9394.636,6824.493,8674.497,6254.0225,5929.486,6366.717,6129.7544,7772.4385,4930.5566,4014.4468,9664.664,5322.799,8064.0273,7388.96,4796.2153,7596.773,12049.306,7911.051,5939.557,8338.691,6902.07,8730.241,10495.129,8571.753,3674.389,7779.2114,7777.95,8168.8623,6396.3726,7425.9233,9617.548,7612.328,7521.181,8804.434,8753.504,6471.803,9219.71,10893.153,6984.554
857,262.0285577,0.66404,1223.672,0,0,21046.443,33996.13,27414.635,33476.04,22452.06,27361.557,20251.785,27634,34852.84,25601.738,31795.055,23578.89,14010.637,12622.152,28450.621,27706.71,21911.861,27156.54,14091.46,23435.969,33475.78,17893.037,37217.13,36677.727,19375.629,13067.184,22919.312,28457.963,20156.006,10944.289,17090.08,30745.898,23935.686,36084.613,26434.9,29387.393,38721.58,11124.316,15906.232,95385,97709.375,32254.326,89281.055,36697.938,25559.25,32848.38,23889.273,29171.521,29691.295,26052.979,25880.486,53118.316,17857.076,59607.36,20235.988,26581.105
862,287.0194982,0.6603904,0,0,0,14930.026,7956.3467,9422.424,14959.6455,10694.958,14248.406,8115.176,11999.206,8409.921,10087.636,10264.955,6161.408,7691.48,7105.016,12868.12,13807.913,9840.397,9465.986,8809.673,11465.375,13678.85,12090.629,8314.162,7503.5454,9825.596,10087.715,6569.563,10130.439,5662.8438,17877.627,11978.162,5166.503,10319.956,12604.123,8857.5625,6635.071,12991.0205,6365.885,2990.1023,9013.636,10457.97,4480.3394,6483.9272,9269.39,11408.457,6873.582,10899.897,11017.277,12099.609,10689.04,10759.9,8798.425,3671.593,7802.733,5973.6504,11352.681
863,278.0548602,0.6610856,0,0,0,4068.2627,4559.971,3597.1958,9024.013,4895.8823,9725.557,5188.4033,10104.821,3692.1345,7031.344,13643.63,5150.8154,3850.0862,8345.8545,6224.969,5042.7915,5759.7783,9595.139,7658.4062,7974.125,4345.211,7327.746,5092.5127,5463.6143,8063.447,8524.482,10967.862,9428.402,7051.9717,9781.741,8854.424,4169.7607,5171.4053,8839.008,6965.891,5401.1226,20654.377,5892.8765,28176.914,8423.342,4845.762,9924.164,7336.4634,5965.9863,5238.181,5749.6904,11182.884,20181.607,7893.6577,6831.737,5505.3594,21393.19,7024.1216,5142.0728,28322.676,3884.2158
866,246.0655516,0.6598354,1199.9357,1820.7982,1771.8491,11705.014,6392.4106,13227.28,8021.572,10195.359,5331.0845,12251.402,11539.481,4512.016,16958.885,6479.3374,13768.895,6491.382,16514.064,12854.572,8998.894,9358.985,13786.817,15157.779,15079.649,6721.108,15609.756,9725.232,6048.397,8658.63,10450.081,7508.46,15876.214,23771.945,11256.175,19569.02,9765.377,9275.014,10432.538,9813.388,10242.176,5377.3906,19687.35,2342.6108,4706.724,3485.209,6774.903,7734.626,9083.182,8575.503,6443.069,9833.61,9810.464,10836.728,6830.978,10025.906,10675.308,11373.098,9199.108,10769.159,8199.887
872,290.0877007,0.66206104,0,0,1062.6694,8933.062,4929.507,8266.643,6859.244,9186.924,4465.655,8348.257,6427.768,4498.599,9835.056,7915.2217,10208.529,5711.804,10439.889,5952.039,7044.083,8072.8745,7940.815,9969.565,7171.44,5034.224,10902.407,5302.609,5737.347,9948.284,10247.292,9569.824,6848.272,12328.802,9331.698,10728.011,8478.2705,6988.769,8093.76,7880.826,9226.863,7534.57,10416.782,4476.9644,3713.4263,4103.316,6019.5605,3053.8154,5135.7446,6686.639,3828.0103,6515.3335,6231.135,6101.9644,7933.7627,6879.186,6646.5283,7144.6377,3272.9365,6876.0024,5908.7944
875,287.0526482,0.6597958,0,0,0,7753.7603,7766.6333,8011.1235,5627.218,6865.4946,5874.456,7930.7256,9708.725,6556.7964,7677.0625,8595.092,11210.0625,7139.846,10639.074,6432.809,6839.89,7589.5747,8940.201,10157.446,8429.507,6554.6973,10743.069,7435.1484,7030.8354,12111.716,8362.384,12283.437,10279.786,11076.96,8228.698,10034.636,7453.077,7539.989,9467.911,8451.703,9015.482,7721.18,11588.131,3586.6914,6867.785,4745.577,7927.0024,4725.2783,7452.957,9740.834,5216.1055,9062.267,8421.105,7479.1836,10217.244,7420.2944,9723.963,8761.783,5325.3174,8429.015,9176.355
877,263.0572783,0.66178036,0,0,0,15739.02,17729.266,17002.371,11740.802,17202.941,6983.899,25350.326,18649.35,6425.974,26688.232,14084.141,23551.467,14201.397,32392.223,16053.696,13115.944,17080.555,15254.499,34083.53,24844.676,10202.126,28946.732,13229.876,10745.531,20161.371,24352.902,22678.926,30799.72,49071.316,22189.658,25646.088,19358.723,22482.781,20013.754,31209.984,22043.986,10010.822,26649.256,7067.1284,10335.066,9755.021,25767.611,95253.33,11768.705,33119.215,96525.27,32007.184,17338.887,26900.346,24500.094,38140.555,14191.183,55486.484,125233.07,23650.582,29155.197
880,253.9902972,0.6606362,0,1082.638,0,11407.44,7760.92,11899.625,8558.486,9068.235,11395.034,15541.119,10428.347,9937.198,10876.59,11880.643,11403.782,9846.962,7945.6406,12301.455,15984.585,9957.261,8800.599,16197.02,8679.973,9822.821,9501.735,11845.056,6667.0913,9928.397,8211.448,7876.275,8958.966,5625.4717,8344.317,11829.119,9513.892,10355.299,7183.0693,12735.257,7020.005,11717.005,13914.966,6044.0156,27658.215,22443.248,6461.2275,14905.975,17743.127,10194.286,9960.005,9035.1455,16657.928,11650.402,11733.967,9932.152,14007.263,9593.048,9958.303,9885.48,9412.736
881,129.0036877,0.70559704,1187.375,0,0,0,0,168047.83,99203.016,119864.03,183964.08,0,86600.66,265453.12,117401.41,133166.06,3144.72,85128.56,0,0,0,199502.8,290423.66,1024.9471,124063.22,11532.008,1299.9003,1022.80206,0,0,204177.06,238805.72,127044.97,0,189112.16,151389.48,0,138773.38,170446.75,147607.38,0,222318,1005.16895,278904.7,0,237885.92,213952.06,0,0,1316.3481,0,220012.2,272178.34,143426.67,0,1045.8252,145458.34,0,0,349390.38,1181.9009
883,167.0042291,0.6809473,0,0,1247.845,1120.4829,1277.8878,43956.773,104817.305,72109.21,87663.555,1848.4213,165628.44,21032,74054.26,54553.594,2336.0332,127269.39,1541.8853,0,1533.9761,76340.766,514874.97,1501.5126,247752.7,1620.2445,1769.007,1936.6613,2485.778,1984.5852,25637.52,78209.22,173594.48,2318.6938,63389.363,8422.22,1322.8912,61833.35,120408.03,105979.63,1105.5005,172089.45,1907.9723,419907.28,1483.3293,45201.465,132865.7,1056.0753,1323.9597,1609.2327,1360.7601,285237.22,257887.78,130399.85,1516.251,1628.8434,127271.09,2326.7773,1458.1832,545449.44,1200.6862
884,172.9920645,0.71956366,0,0,0,5616.297,5221.9204,277444.03,199920.55,221328.6,296030.72,1918.6763,134441.77,436907.47,196132.44,190325.58,6657.204,140091,6911.6426,3236.6353,13908.549,301675.72,430952.2,15972.843,202921.56,6963.952,13613.936,12792.991,0,7166.4624,299677.1,347429.5,211007.44,16814.932,240189.62,220538.36,15960.108,229584.11,297691.56,223258.25,7596.7964,375273.94,8982.613,395244.53,1340.7552,343713.12,343743.53,9633.027,33491.168,39851.625,5840.109,313935.78,431343.03,220125.92,37827.484,27233.547,227195.17,34582.188,8438.946,518723.12,0
898,188.0020812,0.6654525,0,0,0,18472.053,56319.297,12348.449,17131.7,20309.277,10298.023,44964.434,35006.664,9728.352,58391.496,22811.242,10848.793,50590.207,5529.7744,3285.2341,11941.432,25085.684,26322.514,29516.467,12280.684,7496.2734,30856.938,12759.235,12316.537,14037.343,17064.188,29403.445,11443.797,69033.36,53232.54,7196.6143,8975.54,22919.715,19496.918,16857.771,18426.59,24667.393,30803.754,12508.653,19235.842,12025.533,8964.829,35855.297,13735.249,23217.28,25855.482,22223.14,16401.592,21210.424,23036.002,23035.361,16408.133,49382.316,33079.02,34241.77,21883.828
899,337.0436007,0.6836699,0,0,0,0,4015.7778,4727.283,3151.2402,2994.2952,3248.646,3529.2922,3522.6892,3093.8196,2991.503,5473.457,3402.6572,2733.1921,7269.4185,1935.1266,3352.3457,3089.7026,6030.5625,4411.2656,3494.9697,2550.543,4370.374,2218.3884,6801.254,3238.1663,5954.1772,4590.7607,4631.3525,3642.5066,4691.2744,3042.1497,6178.837,4680.1597,3312.9128,4739.106,5123.0786,3053.5413,4442.2607,7994.971,1984.1255,1888.3683,6438.518,65928.98,2472.5764,4572.12,55580.047,5061.4307,4162.3257,5268.6377,6092.3115,5768.4253,3331.9277,28634.896,38434.523,9369.33,5414.499
904,300.0390329,0.6614828,0,0,0,22658.516,24527.463,27361.352,12541.503,32732.295,13565.708,45597.85,23520.004,13680.255,37370.41,25124.838,31842.246,25895.393,43302.12,20429.23,23941.139,33851.918,21944.297,34467.43,21652.176,23367.615,34597.707,14824.054,21776.809,29095.395,38293.203,39700.457,22773.045,35147.914,32919.84,42939.598,22821.914,21523.303,24757.197,22335.016,24529.848,19584.879,32916.324,10907.117,23109.049,21164,26711.744,15469.876,22275.844,24454.422,10187.03,26105.781,26487.055,22734.936,23023.807,25879.809,19873.844,20816.719,9804.95,27915.424,22937.494
911,461.0645929,0.6669393,0,0,0,1432.1871,3294.4424,2893.552,1607.2975,25902.227,1928.0118,2551.7532,1896.1166,1853.0514,2020.7509,1687.1193,2917.17,4263.0005,2977.531,2632.7715,3093.0398,2402.4348,2286.9204,1992.1584,2679.762,3084.1191,2208.2705,2745.2893,4791.042,3945.0105,2803.9658,5816.188,2282.7834,7230.863,2111.9463,2919.8389,3098.7295,112706.71,2514.7163,115776.27,2477.6255,2695.4294,3054.8386,2771.2346,5245.741,1964.5696,3037.9495,560922,2758.7366,117615.17,744207.25,118927.82,3901.9907,122795.05,116777.67,121574.85,1816.7303,855848.44,617739.5,3076.8767,112589.85
922,216.9961341,0.6990934,0,0,0,6998.483,8931.642,139797.44,266449.25,155996.8,407376.6,2702.438,290202.84,135964.44,261066.92,274517.7,22389.506,279453.4,8940.909,5351.875,11805.674,127172.24,338998.7,9127.024,272468.66,12094.339,9169.9,10499.106,9445.99,10188.027,101356.36,147740.05,272224.94,8168.3135,130243.445,30359.28,5423.8345,178105.52,361208.12,235884.97,8967.59,359794.72,7715.5,301964.38,8031.5215,447672.38,273078.3,17359.268,8957.018,9337.654,24752.814,302244.66,294025.4,302364.84,10067.665,9931.26,425989.75,12029.102,12894.411,460423.44,9848.063
930,463.0657018,0.66942257,0,0,0,1728.1648,3113.4307,2402.4695,1732.253,3606.9004,2762.2295,1856.2642,4354.008,3918.4297,3368.4292,3053.7427,11598.789,2309.26,3293.6619,3510.5527,3169,2294.0085,3186.6938,3829.3657,4804.9956,2227.5215,3077.5469,3830.136,8876.094,7989.432,3724.7046,2929.3047,4602.7417,2376.8015,2293.6462,2457.401,9511.668,10138.488,1636.6757,10406.563,2720.4854,4000.337,4255.091,2434.2031,5304.695,2097.97,4646.062,36976.62,4598.369,9358.333,47452.957,10393.036,3277.2493,10423.749,9576.207,9692.767,3849.9387,54700.605,39573.117,3406.2192,9187.575
931,295.0276925,0.68404174,1234.1653,1109.9039,1006.5846,3877.864,3143.347,4319.6396,2029.218,3085.3591,2343.916,3303.2166,5419.778,3019.213,3714.1523,3623.118,3058.0845,2416.3914,30678.594,3703.789,3087.9592,3450.1125,2589.889,3546.3147,4441.404,2636.4795,3747.0708,4876.534,2134.556,4746.7363,15235.137,4234.099,6326.6304,7252.5166,8494.155,11061.831,2844.926,12448.965,3460.8506,12252.339,2459.0195,4217.657,5492.0576,2951.2246,3868.1003,3901.3257,4836.0615,127603.03,6361.44,14240.765,137103.38,15289.546,3219.6697,12107.969,12295.88,13844.414,3488.9785,130229.61,82578.57,12049.973,13074.973
932,379.0686166,0.66082406,1075.009,0,0,19467.225,126441.66,77050.38,27472.498,23418,23161.104,37700.02,27414.402,98907.69,51193.277,76714.32,85732.516,71381.58,65690.57,43872.418,25661.912,42538.83,48535.508,38688.07,35358.03,46296.16,44126.652,183379.89,85272.58,37980.223,36361.715,95999.52,65706.05,93426.64,13564.089,23624.72,126313.195,49226.69,43021.26,49448.24,129917.61,33053.12,80030.93,18078.85,41930.457,23105.213,120008.55,5546.393,85638.06,47432.953,6481.038,51108.945,47092.73,52232.8,50896.062,51450.168,52869.36,22091.625,4906.981,118693.09,50860.51
937,491.0719172,0.67090946,0,0,0,1976.4014,1952.8645,1530.9227,1314.8384,2655.319,1687.4609,1843.3252,1909.6221,2029.562,1784.8097,1546.4147,1583.4384,2169.664,2170.9175,1764.9774,1235.383,1644.6125,1928.172,1755.7856,2024.9774,2085.1995,1850.5795,2336.2173,2258.3145,2416.372,2220.5234,2454.7654,2354.9475,2852.7173,2193.5432,1657.2041,3186.3823,7905.6714,1823.3265,9462.295,1963.8353,1827.1697,2365.4404,1849.7374,1837.8541,2084.2383,2019.0208,43543.297,2076.149,11139.566,54158.72,10833.461,2487.1675,9662.881,10662.632,8683.003,1685.843,61752.703,51048.22,2251.9075,10284.812
938,247.9959001,0.70167315,0,0,0,9789.628,26527.518,9697.385,11553.704,7443.909,6933.9126,11283.461,6008.373,11912.309,12668.264,8512.117,7260.5005,10940.883,17836.016,11124.857,19339.154,7029.6895,27498.482,9830.4375,10175.8955,15386.016,9443.135,10568.3125,10127.022,12384.023,11016.902,13904.797,10458.071,36440.117,14355.541,15691.472,10166.213,13905.926,5358.7495,11179.376,16170.978,9709.643,31837.367,2445.1794,11412.611,23843.17,15649.908,19150.158,10749.714,11516.642,25896.78,11019.846,11392.492,10861.871,12779.543,15017.111,9871.456,14705.0625,14224.247,8876.614,12323.669
944,243.0617141,0.6622846,2358.8953,1181.1675,1387.0609,30853.541,23710.465,34791.477,29982.627,31734.123,22360.312,35162.387,33048.78,16844.379,35278.53,28315.066,39867.39,26530.092,40714.223,28836.832,25373.2,30122.834,29873.72,39576.777,33006.223,25424.012,41978.43,20806.307,24809.47,29720.193,39150.1,27620.023,34512.32,45741.72,35411.387,19049.965,28492.764,26836.05,34620.027,26365.291,37062.51,27074.85,34803.004,17056.924,15381.787,17613.756,26517.516,11757.675,21860.348,26326.402,12514.017,23790.758,26926.158,29303.441,29746.756,28502.18,21365.506,22863.78,13292.8545,30307.21,25187.299
946,351.0566001,0.66287184,0,0,0,32206.312,19565.975,32150.521,14812.694,32706.41,14061.23,35244.535,26660.395,11826.862,33422.387,18216.4,33329.035,17013.549,67098.164,19919.578,26967.623,29271.186,18448.742,46470.414,24497.096,13427.8,47147.656,13255.014,20053.49,35539.098,49188.934,29565.21,24402.307,29275.094,47179.49,44821.086,32358.145,25505.006,21679.727,30549.564,29863.953,33311.254,27641.78,19872.84,21269.498,15250.5,35799.273,15689.582,14923.449,29421.682,11879.588,31052.688,41987.05,28752.066,26791.521,26302.127,18895.11,43909.34,18451.096,69276.86,27726.268
