row ID,row m/z,row retention time,PB1_HILICNEG_4.mzML Peak height,6110_U2_HILICNEG_34.mzML Peak height,PB2_HILICNEG_5.mzML Peak height,6101_U2_HILICNEG_30.mzML Peak height,PB3_HILICNEG_6.mzML Peak height,6102_U1_HILICNEG_26.mzML Peak height,6104_U2_HILICNEG_19.mzML Peak height,6102_U2_HILICNEG_16.mzML Peak height,6101_U4_HILICNEG_14.mzML Peak height,6101_U1_HILICNEG_59.mzML Peak height,6105_U4_HILICNEG_47.mzML Peak height,6113_U4_HILICNEG_62.mzML Peak height,6111_U4_HILICNEG_42.mzML Peak height,6110_U4_HILICNEG_10.mzML Peak height,6103-redo_U4_HILICNEG_53.mzML Peak height,6108_U2_HILICNEG_27.mzML Peak height,6101_U3_HILICNEG_29.mzML Peak height,6105_U3_HILICNEG_39.mzML Peak height,6104-redo_U1_HILICNEG_55.mzML Peak height,6112_U2_HILICNEG_37.mzML Peak height,6109-redo_U3_HILICNEG_52.mzML Peak height,6104_U4_HILICNEG_12.mzML Peak height,6109_U4_HILICNEG_22.mzML Peak height,6111-redo_U3_HILICNEG_54.mzML Peak height,6104_U3_HILICNEG_32.mzML Peak height,6103_U2_HILICNEG_60.mzML Peak height,6106_U2_HILICNEG_46.mzML Peak height,6111-redo_U1_HILICNEG_51.mzML Peak height,6110_U3_HILICNEG_45.mzML Peak height,6108_U4_HILICNEG_18.mzML Peak height,6105_U1_HILICNEG_43.mzML Peak height,6108_U3_HILICNEG_28.mzML Peak height,6105_U2_HILICNEG_40.mzML Peak height,6113_U3_HILICNEG_15.mzML Peak height,6111_U2_HILICNEG_35.mzML Peak height,6110_U1_HILICNEG_11.mzML Peak height,6102_U3_HILICNEG_48.mzML Peak height,6112_U4_HILICNEG_63.mzML Peak height,6113_U2_HILICNEG_31.mzML Peak height,6106_U3_HILICNEG_20.mzML Peak height,6109-redo_U1_HILICNEG_58.mzML Peak height,6113_U1_HILICNEG_24.mzML Peak height,6108_U1_HILICNEG_44.mzML Peak height,6102-redo_U4_HILICNEG_50.mzML Peak height,6106_U4_HILICNEG_36.mzML Peak height,6103_U3_HILICNEG_61.mzML Peak height,6112-redo_U3_HILICNEG_56.mzML Peak height,6109_U2_HILICNEG_13.mzML Peak height,6106_U1_HILICNEG_23.mzML Peak height,6103_U1_HILICNEG_21.mzML Peak height,6112_U1_HILICNEG_38.mzML Peak height,PooledQC7_HILICNEG_25.mzML Peak height,PooledQC6_HILICNEG_17.mzML Peak height,PooledQC9_HILICNEG_41.mzML Peak height,PooledQC11-redo_HILICNEG_57.mzML Peak height,PooledQC10-redo3_HILICNEG_49.mzML Peak height,PooledQC8_HILICNEG_33.mzML Peak height,PooledQC12_HILICNEG_64.mzML Peak height,Prerun_PooledQC2reinj_HILICNEG_11_3.mzML Peak height,
8287,289.0021428662553,2.8448107,0,9680.89,0,21961.057,0,13355.187,54620.383,21344.76,36057.32,30158.36,14568.694,7633.484,5272.0215,12094.409,3522.242,18680.232,33329.49,7622.946,7611.719,4085.235,83153.69,1116.231,2463.0454,18851.275,37598.832,9134.141,7833.041,16844.826,23158.941,46815.848,55514.906,58683.57,12481.578,7681.764,12802.763,29616.969,21270.188,9603.042,6866.6523,18973.473,6048.0396,2479.4143,49649.258,61131.18,2122.6125,12660.125,14308.423,203004.72,20998.246,4792.7607,37326.496,23104.55,23958.049,26379.166,23899.748,22799.883,22311.342,23241.031,22449.115,
8293,206.04628873587333,2.859029,0,7699.3096,0,0,0,15494.98,9217.291,7771.943,8402.107,13664.874,24553.57,12793.744,1803.1666,36451.93,8878.612,15127.657,1588.7548,19737.979,15646.034,12250.612,1142.5575,10985.055,1003.7261,7576.42,8389.373,7446.297,2408.339,1293.7023,13874.261,47469.973,1483.55,23642.014,3421.4353,8959.736,9183.623,29387.5,6805.38,1921.0648,9761.758,2905.219,2091.3694,16077.712,3412.8613,10493.087,2713.6787,6617.2646,28989.781,1619.3612,4313.2964,11420.5,7462.6826,10024.799,9670.701,10581.696,11099.741,10377.827,10380.909,10076.417,9560.53,
8302,389.0908019303555,2.8849008,0,42315.684,0,57943.45,0,88500.76,59035.64,93974.93,72209.93,61800.324,47566.64,34580.613,66731.76,75974.664,16015.371,63815.523,53820.926,57964.47,59949.92,24102.082,53137.773,84381.85,36497.246,112966.67,78122.195,26683.186,28445.32,51063.566,87897.836,68191.35,68166.16,60564.883,68465.32,34148.902,76466.38,144274.11,79274.55,27904.324,33761.53,22358.504,60975.92,44835.82,51555.062,82378.99,20301.598,28116.057,33974.93,70264.64,29893.61,35325.145,33254.457,49533.227,52429.64,50250.605,49015.527,49791.316,54697.523,52861.1,47281.176,
8310,243.07728104179108,2.9018712,0,23613.602,0,33232.0,0,30119.95,42127.414,45999.273,36388.76,26898.705,14571.454,15288.496,62675.625,26971.0,18308.793,12383.534,29489.725,13802.312,51622.76,21455.117,64047.676,28319.414,19823.436,41361.426,38419.152,29117.451,5611.5337,56745.01,30600.752,17681.613,11780.399,3765.7144,22526.756,13799.633,71070.7,33546.14,56753.6,25768.738,12525.739,6371.7383,41630.79,7254.9473,15608.643,52650.758,4607.0586,58103.395,26117.18,61494.914,6099.596,35093.96,34791.008,28689.203,29027.791,31349.818,27795.096,36429.164,28492.945,27735.416,24535.297,
8331,355.13902484802503,2.9203255,0,0,0,0,0,0,0,0,0,1335.2314,16305.294,0,0,4227.5796,1321.9645,0,1112.0687,0,1036.6364,0,1196.436,1206.2107,1211.1555,0,2526.2432,2587.296,0,1151.3561,1294.9073,0,30509.82,0,1331.9021,1342.9902,1393.603,1340.2125,0,0,1011.9228,0,2735.6738,1453.3403,1416.6216,1065.7834,0,1281.5515,0,1193.0414,0,2875.6377,0,2128.3984,2615.3286,2488.547,2777.7031,2219.5679,2978.1138,2200.7605,1838.1753,
8353,370.0962494423039,2.9693515,0,10051.4375,0,34933.68,0,14298.914,18095.744,7054.0083,44843.98,42981.4,10465.173,6815.351,11089.292,18496.11,29247.834,5358.7183,42881.45,10644.134,12204.506,2625.6816,3532.0989,12930.21,3509.338,7777.3433,23177.367,36704.074,4064.9297,6259.4756,20395.816,35151.723,26115.666,21482.836,6880.4175,15460.715,5093.1465,34153.074,11178.764,3497.41,13397.677,5144.1274,7969.974,18851.723,3716.2485,12107.651,4061.5261,42320.805,13810.796,5051.941,10073.533,41975.867,8580.223,16922.322,15355.328,18258.2,15865.0,14684.264,16578.598,16185.193,15492.716,
8354,192.98126892439288,2.9412677,0,498025.88,0,424809.56,0,240132.77,349426.16,412814.03,345184.72,162659.61,443878.25,286754.2,266556.8,252584.28,267463.28,231750.11,198234.62,261446.06,118174.29,122956.4,152888.58,261683.33,302722.6,179356.12,264029.78,254100.23,240944.89,127387.28,188744.9,318252.12,220745.3,330446.16,220951.75,259946.45,317058.38,406607.34,280018.66,217299.31,244600.27,113127.92,277469.22,167805.94,123403.22,283121.5,173666.05,278828.12,243699.5,489525.1,112327.26,113584.305,125420.13,239520.92,238305.34,240130.81,238733.69,233220.84,243859.95,246541.62,228107.1,
8372,258.0439994943836,2.9917793,0,12573.781,0,15217.779,0,9738.265,13718.122,23781.549,40425.36,16307.264,9711.82,179881.42,32079.145,8837.952,4608.898,14553.757,9977.848,14591.82,6187.657,6932.6953,5521.541,165383.05,10556.187,10779.807,11320.638,7742.0044,6997.4165,56519.277,8407.522,32914.797,15922.214,7231.531,9112.061,25231.086,26494.137,7825.221,11126.452,9289.697,18879.723,10292.612,69983.87,8067.093,16849.84,28653.578,14448.751,9994.047,6824.3022,16074.768,8107.28,19432.443,7757.642,21663.982,22046.639,21748.064,22542.152,21476.848,23700.979,24011.797,20243.453,
8375,1113.9836438255409,2.9545665,0,39869.39,0,39396.492,0,27567.389,38367.32,44162.33,36295.945,7829.9873,21418.277,9355.48,19885.104,26299.969,12352.238,26257.422,21839.322,21048.611,7456.477,6315.621,6264.0547,34273.188,26563.293,10140.911,28623.316,10329.964,14844.452,6291.5513,12544.281,32750.87,14903.245,31270.408,11960.304,30147.775,27763.025,41853.277,16868.82,10050.097,23793.89,12564.058,10885.75,15110.678,9994.129,11844.846,10887.126,10613.106,8911.042,46274.234,13862.378,12207.045,8772.286,24118.803,27946.295,14179.633,10948.914,9463.267,22415.908,13412.493,28660.018,
8380,471.24165277328655,2.9555593,0,3217.5232,0,6055.7124,0,8536.233,3098.586,12271.111,6653.4326,2059.369,3040.193,2778.3823,4555.1157,4666.0713,6623.6387,9120.718,4559.04,3148.671,3398.8801,18114.059,16610.752,2123.4817,8912.2,8070.898,2459.5847,6774.3677,1336.1361,5341.8213,3186.0317,2759.1216,2796.5156,5661.621,4389.1636,5264.231,6639.229,4460.711,4271.1655,12791.51,3414.118,1766.004,19033.367,3896.432,6623.002,14315.992,2143.8733,5997.429,14682.922,19647.174,5748.6816,6308.5625,25756.734,5698.0034,6574.4233,6238.5376,6682.3975,6168.7373,6280.409,5414.9204,5710.9155,
8400,277.0017583282398,2.9688528,0,1498.602,0,1351.0156,0,1048.0747,9927.711,1260.1047,1468.7104,0,1174.9788,35938.97,0,5924.464,24226.307,0,1023.33606,1401.547,0,6454.001,16778.049,18392.684,1868.6433,2733.8132,1324.3047,1802.5052,2334.1577,2619.3188,3186.9001,1265.825,31068.04,0,67634.53,2518.9438,0,2328.7305,2444.2354,3339.2148,3693.1714,6996.359,1400.8894,29766.865,1672.5078,1142.1617,1713.0023,17489.285,11811.427,1310.0145,2448.0327,5109.691,5323.5347,7993.374,7339.883,8110.4917,9009.092,7454.5254,8810.019,8582.86,7293.268,
8410,274.0208560106832,2.9969392,0,7363.5537,0,7023.9575,0,6965.072,7365.4585,7322.686,5777.912,8250.83,7550.283,189936.98,8851.575,29823.65,6897.147,7221.272,6472.2866,6934.8525,8701.978,6565.559,6458.9507,8307.561,31270.852,27433.94,6894.187,7665.6743,19556.566,6715.14,39713.34,6518.293,7061.2275,7135.889,6826.592,6933.949,7186.93,5967.2124,49429.53,6705.114,51256.285,5529.6895,147387.66,81110.55,40258.137,6772.8203,5937.0796,135623.4,30885.082,7505.0063,4814.601,33045.062,5964.4653,56934.78,59543.17,6941.366,8195.735,6995.8794,44611.297,6548.7725,59658.12,
8419,486.1209301447158,2.9877388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21117.943,0,0,0,0,0,0,3592.6125,0,0,0,0,0,0,0,1031.0953,0,0,12807.221,1098.2858,0,0,0,1049.5264,0,4356.668,0,17121.688,0,2800.391,1099.6401,22512.373,2987.5369,2922.6594,3031.647,2740.792,2701.6096,3540.68,2921.1143,3161.8164,
8426,274.03889417133485,3.005375,0,55090.17,0,58780.47,0,90065.61,40957.207,78638.28,61164.64,76973.93,38194.215,205874.53,57227.734,37057.188,38842.383,46304.402,51476.61,55634.727,30516.39,35705.887,69321.88,61947.3,57316.2,71166.88,38096.21,59376.555,43836.613,129428.14,80850.25,73619.9,51452.152,59410.246,71271.38,173578.08,97735.88,73880.55,68045.57,36332.812,58692.234,65212.195,201329.25,84403.37,57575.285,58883.715,47541.957,171255.23,43868.406,81478.61,47390.367,50383.848,53325.17,64579.24,62816.99,65348.586,65578.17,64094.957,65982.01,71087.516,64392.707,
8427,293.0154225400006,3.000215,0,3922.6208,0,13401.891,0,26070.508,19012.562,9688.801,17816.482,35671.64,5045.725,3277.72,13641.312,3044.0354,6390.338,8777.892,16675.547,8385.3955,20592.777,24967.322,21202.43,10799.999,6889.349,13540.694,17902.63,10693.72,43378.35,9185.043,9124.128,19989.264,6275.1855,16714.53,24292.475,7670.2007,10356.137,6682.3384,12791.728,18406.432,2897.6316,46952.01,23405.498,3590.3684,9874.068,15757.673,16667.12,10336.869,14225.615,25317.342,39098.97,6987.414,10850.673,16949.14,16221.573,15447.0625,16774.303,13841.795,14208.655,14645.42,13310.349,
8431,325.038803798041,3.0045838,0,0,0,1038.6549,0,1255.85,1152.3223,1074.8427,1264.9032,1076.2753,1117.8658,0,1940.4177,1894.8944,1585.0519,0,1736.1487,1254.6932,1799.9225,1050.3267,2249.875,0,1962.0745,1235.3517,1954.2041,0,6714.6567,36619.91,1181.3721,1115.7699,1178.9242,1581.2666,2792.22,1299.9962,1183.7611,3032.3347,1784.4987,1237.0474,1098.5731,3028.519,4233.2305,0,2084.7334,1423.2277,4722.485,1795.6436,1143.2179,1627.4794,2176.1536,1808.7355,1106.225,2120.3225,3503.449,2995.25,2651.142,2637.5437,2185.7734,2369.966,2294.74,
8444,1112.003933671655,3.0181768,0,4525.904,0,9262.025,0,4991.436,4162.2803,6219.432,11229.114,4016.1084,1608.4463,7142.494,1997.2391,39505.875,2447.6624,2538.348,3872.9353,5896.7656,1660.2335,6643.713,4048.4849,3244.2212,7393.0527,3857.653,2196.2874,2949.4905,4766.115,6989.692,7995.3184,3881.8857,3270.654,2123.0635,2026.1283,2854.3984,1964.4307,26036.082,1430.4623,1897.2867,14098.525,6994.1807,4056.2163,12478.811,2490.4312,5092.032,4605.4814,1785.128,1260.9884,3534.9148,3138.73,3437.5564,11159.697,8382.117,8640.686,5647.563,3715.0781,3694.1497,7141.8936,4251.1357,8291.205,
8456,181.99163646765467,3.0128539,0,8950.28,0,1858.8557,0,2770.4404,1417.9769,1777.5154,2384.2336,3534.1848,297772.38,3202.5503,3673.2178,9244.815,7337.9443,34286.6,1772.068,10573.123,4470.0234,946223.1,2631.9858,4926.6177,0,4647.7344,13332.76,4047.4727,6043.082,8651.179,11192.891,44806.81,20259.15,40576.01,825839.25,15593.732,9999.61,6727.3643,1991.4949,70036.38,3936.8167,32164.682,0,16830.14,46237.39,2909.1392,31112.86,6942.229,8996.878,1252.8904,2493.24,3667.41,6640.567,65227.676,61629.53,64303.57,63032.89,66120.05,64978.918,68014.21,61356.758,
8474,387.1655163943402,3.0155964,0,5811.9434,0,4034.625,0,13560.9795,12320.677,10578.682,4785.4443,6351.18,6760.5195,12158.983,5341.038,6458.6577,12774.192,7330.821,8734.008,9498.4,11058.736,6284.533,4577.273,22703.094,3997.4775,12034.104,21528.867,28468.377,4046.1077,9845.285,15783.241,9283.212,6125.9487,12327.76,11074.497,7349.8145,23679.932,14670.464,6771.182,10861.901,9292.315,4065.0051,8948.927,13624.288,11777.576,8802.865,4037.3572,54419.633,10352.361,4172.081,6857.968,18639.906,12155.847,11679.635,9581.956,11747.939,11501.846,11931.63,10941.775,12288.725,11338.067,
8477,231.99267394642217,3.0125566,0,0,0,0,0,0,0,0,0,0,0,12755.185,0,0,1129.588,3181.1118,0,0,0,0,1338.2239,0,15061.453,0,0,0,5687.73,0,0,1206.9929,4564.072,29924.334,9870.141,0,0,0,263511.75,0,0,0,7181.069,10987.509,33354.676,0,0,6102.0225,3005.1572,0,0,6618.1123,0,10988.241,10215.642,8445.464,8980.344,9954.0,9039.866,8299.252,9114.367,
8492,222.99165750677042,3.0311763,0,8561.19,0,18008.807,0,44435.99,18931.818,50141.555,28641.666,24909.77,25649.594,24021.328,22916.26,33422.13,21607.975,11109.155,47845.496,21141.547,7023.295,18489.332,1887.3943,21494.402,8180.543,29180.723,17145.682,21443.406,10965.561,29651.922,47741.83,28052.137,20807.25,25749.973,28812.24,41683.895,38856.684,72590.89,36210.11,47649.97,19482.816,5222.7617,15001.036,31153.688,9242.784,35361.613,5992.599,26722.363,15024.994,12002.118,51187.75,5606.6216,23546.08,21161.787,23267.98,22716.28,22753.4,24644.408,24444.0,24458.57,24330.863,
8504,276.0355022738189,3.0260155,0,5194.093,0,4949.105,0,7168.0117,3853.6917,6220.192,5258.3823,6053.684,5158.4526,13332.567,4715.8164,4978.5513,4060.8477,4009.5476,3995.871,4080.691,2860.4722,4055.0696,4375.2886,6610.909,4359.1494,6384.9463,4101.4014,5786.721,3190.1846,8542.111,6418.2993,5340.249,3762.6921,5201.295,6026.759,11370.345,7857.6616,5560.5093,7145.377,5733.035,5025.5747,4772.0,13739.715,5580.1587,5202.0083,5702.97,3598.508,11287.08,4418.6753,5723.1353,4845.0303,4208.299,4928.0405,5209.296,6572.383,5308.263,5420.9595,5591.617,5060.729,6741.21,5821.5786,
8508,182.99459564286747,3.0197194,1157.2242,1701.719,1116.7377,0,0,0,0,1098.8474,1123.1869,0,27123.506,0,0,1880.7693,1063.3777,4030.05,0,1527.1041,0,80278.67,0,0,0,0,2045.7845,0,1611.8337,1281.0743,1705.92,5153.499,2260.0017,4488.223,75175.76,2536.4294,1947.7507,1095.0374,0,7868.5923,1189.0536,3557.4487,0,2144.5557,5157.5,0,3759.3394,1135.1149,1601.4799,0,0,1050.0011,1043.4358,6499.2144,8193.5625,6314.7456,5924.939,6464.775,6241.9136,6420.817,6832.1553,
8516,1102.9933861740403,3.0378642,0,1741.302,0,0,0,0,0,0,0,0,24455.459,0,0,2574.3677,1264.2206,7768.5054,0,1683.0597,0,53777.617,0,1179.2612,0,0,2763.3801,0,1145.8593,1372.4592,1714.6808,10361.515,2211.0813,6581.594,50091.49,2466.074,2283.5583,1852.5048,0,6247.4478,1175.7076,5184.3066,0,2193.32,5806.0796,0,2755.4294,0,1348.6982,0,0,1438.3217,1751.411,10435.69,12511.12,7480.015,5573.568,4518.1294,10746.672,5774.7144,12611.594,
8527,401.10431443248655,3.0410476,0,0,0,0,0,0,1040.6475,1297.5706,1098.5743,1332.9216,0,1082.5547,1208.1704,0,1126.8776,1473.2903,1034.5701,1430.8542,1412.1504,1012.19055,1405.2449,1413.303,1335.3604,1633.6677,1159.7913,1156.5295,20584.266,1407.6707,1488.6721,1108.1731,1902.7819,1160.4849,1165.569,1335.0209,1847.1184,1846.4843,1817.9131,1356.6777,1063.1373,26913.492,1464.5563,1261.7255,1042.8943,1488.0869,28974.105,1160.9113,1452.16,1519.1097,29759.05,2442.7761,1558.0043,2031.3602,2364.928,2572.3508,2013.6754,2090.0198,2650.1326,2304.7883,2485.6096,
8530,191.00182890604648,3.050627,0,21787.582,0,50089.082,0,17453.129,22639.422,26082.621,84785.85,48383.01,9608.523,129295.25,13888.336,306057.6,27284.28,15250.988,21271.39,40558.684,9020.484,94267.87,53251.72,14978.375,32307.217,51517.38,10877.043,37922.36,38062.996,89196.125,76147.414,15087.769,21761.746,10653.83,23232.951,9962.336,11581.363,215667.77,11887.471,19908.447,91671.06,53363.297,69447.62,70002.68,18078.096,68805.5,43497.188,42119.062,19448.453,19247.637,21792.973,19147.297,99899.94,44795.23,44672.684,42876.766,43854.047,42229.023,46957.21,47690.652,44258.23,
8545,181.05039121927692,3.0568783,0,6596.4175,0,13284.408,0,11669.582,13149.89,14928.907,13516.531,16978.258,8656.687,8506.344,12579.883,6908.3525,7967.332,9920.192,17995.95,16866.004,16346.347,8499.678,12031.631,16150.023,11588.788,14584.628,15224.31,7518.6196,90446.81,11586.014,12063.251,11260.289,14105.014,10768.878,9519.73,9202.352,13719.1045,11036.628,13084.885,9418.955,12172.102,91609.1,18320.39,13050.003,11456.153,12099.891,91522.3,15477.156,11238.646,16913.809,168649.81,13797.985,10279.85,26124.732,23175.082,26167.152,23559.518,22597.295,26723.557,20442.35,22261.55,
8549,418.1022071119636,3.0427148,0,0,0,0,0,0,1112.0892,0,0,0,0,0,0,0,1180.1229,0,1162.3373,0,0,0,0,0,1042.7235,0,0,1083.124,21784.578,0,1113.8036,0,1178.2957,1011.98615,0,0,0,1130.8518,0,1000.449,1083.0331,26806.47,1098.5012,0,0,1035.5264,42117.266,1088.4984,0,1108.7604,18823.86,2067.1711,0,1337.8795,1519.4552,1795.8328,1479.8823,1315.9203,1616.6731,1646.6818,1499.68,
8550,274.0388901799261,3.0323665,0,55090.17,0,58780.47,0,90065.61,39996.35,78638.28,61164.64,76973.93,36454.043,205874.53,57227.734,37057.188,38842.383,46304.402,51476.61,55634.727,30515.072,35705.887,69321.88,61947.3,57316.2,71166.88,33593.67,59376.555,43836.613,129428.14,80850.25,73113.69,50336.88,59410.246,69452.78,173578.08,97401.49,73880.55,64353.434,35397.02,55870.12,65212.195,201329.25,84403.37,53324.812,52215.05,47541.957,171255.23,43868.406,80212.06,47390.367,50383.848,45540.953,64579.24,62816.99,65348.586,65578.17,64094.957,65982.01,71087.516,64392.707,
8556,247.98795094208378,3.056523,0,0,0,0,0,1030.4075,1297.0079,0,1070.4403,0,0,0,0,1177.5685,0,7916.0513,0,0,0,1097.8009,0,0,0,0,0,0,0,0,0,0,0,203466.06,1218.313,0,0,0,0,0,0,0,0,0,238501.23,0,1015.0711,1348.1807,0,0,0,0,0,11637.688,12302.102,11047.539,14190.182,13466.212,13332.823,12101.199,11728.294,
8571,368.08071003822363,3.063726,0,10815.818,0,32189.535,0,23487.557,14751.042,20629.898,32758.443,34645.113,21369.906,11373.565,7626.4536,19306.951,11476.083,2637.0093,19436.582,11128.799,18894.637,2627.0503,2188.1223,19260.1,8238.959,7072.103,20268.602,13909.156,62994.297,10313.137,23753.842,22767.85,30400.11,4752.808,8338.959,21417.1,4420.351,41812.152,23298.732,3012.7603,10238.775,69713.055,7680.9224,12064.307,1433.2728,14227.916,96651.81,38443.227,8746.847,3998.2773,46889.324,13552.22,5729.495,25653.969,23610.92,24149.105,27653.48,25196.133,25279.707,26421.338,24677.904,
8572,317.1602113830285,3.0570824,0,0,0,0,0,0,1229.969,0,0,0,11245.927,1062.4084,0,1268.2189,1857.2394,0,0,17936.408,1109.3905,1727.7356,2363.2383,2398.4915,4355.327,0,1645.8678,1951.3795,0,0,1021.97424,0,12162.582,1085.5829,63103.145,1038.6299,1128.9028,1440.7526,0,1323.8192,1311.3959,1019.4198,1018.7984,1249.0071,0,0,0,1581.4446,1614.25,1418.3295,1121.625,3035.0198,1111.3618,4304.175,3685.4263,3965.5122,4028.3958,4043.0046,4215.12,3073.058,3692.9434,
8590,417.099761244135,3.0829494,0,1161.586,0,0,0,0,0,0,0,1201.7378,1239.6542,3841.3645,0,1023.5636,1419.9457,0,1034.8071,0,1300.1967,0,1122.035,0,1095.0355,1365.1857,0,1250.8344,81940.06,1051.4961,1484.2137,1045.1769,0,1598.1766,1181.2004,1031.411,1002.0868,0,0,1015.79803,1163.718,114804.57,1227.3511,1201.5654,1243.3203,1166.8347,181675.89,1008.3631,1034.6566,1315.2214,78058.1,3344.0442,1714.3302,3920.9314,3883.4583,3234.2563,3437.294,3644.2734,4396.6826,3818.3284,3593.9045,
8595,258.044011601443,3.0810924,0,13350.865,0,15169.458,0,13607.124,13718.122,25232.7,41415.293,22287.98,13274.284,151764.2,30709.803,10794.038,7119.4355,19600.305,12226.225,18940.025,7207.0234,8501.207,8915.345,154493.28,17301.262,12976.863,9526.086,16518.715,8661.0625,53125.207,9333.85,32760.969,34338.098,10144.111,11703.836,26013.557,27148.998,8833.901,12219.996,14123.369,16643.67,14878.364,69983.87,10178.069,18952.1,28602.24,19378.66,20716.777,13686.228,16980.38,8552.769,20769.613,9749.692,22541.38,23233.357,22076.084,21936.066,21391.543,24114.97,26740.377,22704.932,
8601,512.191967121577,3.0956485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20247.95,0,0,0,0,0,1117.0035,0,0,0,0,0,0,0,0,0,0,0,15281.204,0,0,0,0,0,0,0,0,28514.385,0,0,1030.3257,16096.304,2390.4805,3630.7988,2352.9546,3360.2366,2584.487,2583.5164,2740.4873,2620.3364,
8621,259.98647009924446,3.1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.4409,0,1365.1945,0,0,0,0,0,0,1491.5963,0,0,1321.9835,0,1489.1906,0,58051.875,0,0,0,0,0,0,0,3087.3552,0,0,139863.47,0,0,0,2473.6033,0,0,2238.9514,1079.0499,8563.039,8254.724,7530.7314,6796.1387,8907.109,7654.412,8434.723,6107.7188,
8629,359.0580770879771,3.0565813,0,2369.0244,0,1273.1155,0,1284.715,1876.485,1434.2391,1969.3063,1405.5879,1490.929,2371.629,1292.8573,2704.3499,14296.733,6695.1777,2060.2227,2016.667,1304.7312,1690.4061,2524.15,1322.5538,1953.4247,3361.4797,1372.9923,1407.0498,2043.9027,1717.8662,2145.1592,1759.6079,1571.0009,1593.6257,2285.5464,1396.1707,2003.969,1551.6454,1670.1893,2517.592,2660.0085,1804.347,2635.5168,1945.0281,2007.9641,1771.661,1656.8917,1508.4454,2531.7551,2231.617,4262.594,5782.366,2358.3704,2043.1389,2173.2498,3130.1438,2434.6824,2812.0454,2309.5447,2282.8792,1951.0315,
8630,343.13937608466597,3.0943894,0,3631.1907,0,16202.496,0,9122.228,28877.31,18362.668,51631.31,21062.07,10778.04,7251.937,4189.914,9043.93,73841.07,6196.8633,8780.667,6195.1953,10408.111,4599.7085,43656.062,12985.951,3528.952,10929.487,63077.535,24526.492,4335.9385,7541.817,28082.508,12941.186,28269.908,9676.139,12320.162,22917.256,5092.2676,16068.266,13394.12,10484.927,11203.712,7489.5806,6370.1235,51553.36,14871.352,41733.785,4028.69,25128.176,10568.069,42694.04,47821.59,18247.176,91695.02,22223.324,22339.207,23560.047,20824.863,20735.965,21673.205,21130.71,20217.846,
8631,1109.0046156009635,3.1076884,0,18546.021,0,47118.793,0,5057.562,11059.511,22623.129,13752.145,4454.14,2868.0076,3497.1614,12174.596,6593.7534,2324.6882,11083.88,39714.77,4116.086,16989.152,4041.1328,12691.306,4194.345,8924.028,10123.898,6981.0005,2875.4011,11501.935,3610.1829,22855.703,1663.3478,6819.1123,1901.8608,8906.884,31843.36,20332.293,15584.68,5697.5303,3341.561,9360.06,26468.54,3354.0132,5986.5728,1445.9152,4108.102,5213.6226,1978.2743,4200.758,8495.239,26824.617,8183.935,9470.332,14846.529,17459.242,9390.074,6195.5317,6964.2734,11540.438,8405.932,16577.576,
8633,191.00183868973932,3.068292,0,21787.582,0,50089.082,0,17673.012,22639.422,26082.621,84785.85,48383.01,9608.523,129295.25,13888.336,306057.6,27284.28,15250.988,19653.549,39218.57,8702.262,94267.87,53251.72,14978.375,32307.217,51517.38,10841.629,37922.36,38062.996,89196.125,70784.35,15049.6875,20938.627,10653.83,23232.951,9962.336,11581.363,215667.77,11887.471,19908.447,78644.84,53363.297,69447.62,70002.68,16908.424,68805.5,43497.188,42119.062,19448.453,18753.008,21792.973,19147.297,90468.89,44795.23,44672.684,42876.766,43854.047,42229.023,46957.21,47690.652,44258.23,
8636,135.03121210467796,3.1092763,0,30030.504,0,38126.855,0,95195.37,47228.867,46188.008,38276.99,36037.203,50479.742,28701.168,57307.03,38217.54,22896.674,42461.61,25688.354,96011.07,73618.836,32449.018,47124.57,108135.945,28058.53,85728.01,45463.69,48854.27,9301.381,50079.473,37348.12,41787.906,54466.926,28008.398,46328.668,40352.582,62107.516,27629.48,37916.99,34646.62,19268.033,15991.003,39367.457,31525.9,24088.97,36433.914,20449.12,22208.37,29687.328,47128.543,34405.18,117365.95,29298.56,44887.7,42191.176,43558.594,43937.414,43069.18,43941.438,40277.496,42866.637,
8637,417.21232615256116,3.159012,0,3911.8198,0,6096.593,1000.63293,8531.535,4728.1807,8482.274,7386.286,4798.615,5656.5728,10366.258,5993.5513,9463.925,15326.53,15578.057,7201.2866,7257.916,3604.567,8238.114,6742.5996,6379.068,9183.066,10620.753,6593.032,15734.015,5171.967,11993.95,9811.654,24980.824,5454.841,19729.213,7147.6333,13065.0,11223.888,17554.965,7317.911,9175.664,11273.936,4405.941,13320.602,49218.797,22449.66,12548.152,4587.1694,10210.998,12820.116,8110.9033,6922.0347,15297.628,15763.777,12240.405,10386.807,10702.227,9282.248,11630.814,10393.559,10795.001,10740.885,
