"p.value","m.z","t.score","r.t"
0.978,263.0228,0.028294447,4.652
0.979,174.0921,-0.027229163,0.831
0.979,212.0916,0.026623081,3.99
0.979,258.0074,0.026451563,4.608
0.979,587.1079,-0.02660231,0.57
0.98,325.1604,-0.025684087,9.129
0.98,466.2051,0.026039609,3.697
0.98,689.3021,-0.025710176,0.543
0.981,145.0619,0.024388746,6.606
0.981,233.1505,-0.024289774,7.606
0.981,364.0955,0.02439499,3.54
0.982,189.168,0.022875364,7.64
0.982,204.0866,-0.023598099,8.005
0.982,308.176,0.023133589,1.079
0.982,454.2063,-0.023430203,4.046
0.982,747.4025,0.02278657,1.14
0.982,307.1182,-0.022780897,0.842
0.982,325.1287,-0.023638425,0.52
0.983,182.081,0.021847623,5.498
0.983,290.1344,0.021840658,6.639
0.983,328.1875,-0.021458291,0.548
0.983,448.1367,0.021995529,5.06
0.983,468.2018,-0.021378974,4.046
0.984,213.9815,-0.0208814,1.057
0.984,261.0726,0.020335815,5.684
0.985,260.1492,0.019768908,0.522
0.985,368.116,0.018755359,1.537
0.985,191.0199,0.019859056,8.317
0.985,195.062,-0.019526373,2.383
0.985,512.2676,-0.019754132,0.566
0.986,230.0131,0.018352098,2.653
0.986,291.0358,-0.017509168,0.557
0.986,348.5347,0.01831444,2.62
0.987,139.061,0.016461737,1.079
0.987,276.1362,0.016512574,0.536
0.987,304.189,-0.016205543,4.071
0.987,354.1003,-0.017137579,1.336
0.987,539.2428,-0.017096747,1.935
0.987,154.0256,-0.016587698,0.927
0.987,223.0542,0.016505953,5.477
0.987,245.0777,-0.01639469,3.343
0.988,139.04,0.015554972,3.348
0.988,403.0557,-0.015960753,2.292
0.988,544.0945,-0.015536981,1.747
0.989,256.1125,-0.014600336,1.174
0.99,313.238,-0.012529905,0.496
0.99,342.1556,0.013055845,0.557
0.99,511.2904,-0.012457975,3.737
0.99,686.154,-0.013477493,3.73
0.991,220.0825,-0.011069876,5.686
0.991,385.1683,0.012128939,3.375
0.991,385.1859,-0.011983847,0.519
0.992,151.0615,0.009976809,0.588
0.992,214.1185,0.009687055,6.612
0.992,359.1954,-0.010313363,4.041
0.993,122.0634,-0.008401602,4.935
0.993,292.131,-0.009242936,4.071
0.993,260.0249,0.008833011,3.739
0.994,205.0972,0.007270287,4.752
0.994,313.0582,-0.007301109,4.803
0.994,211.0613,0.007809403,0.897
0.994,259.1292,-0.00805658,0.516
0.994,387.1655,-0.007331693,3.016
0.994,487.1256,0.007478662,5.095
0.994,487.2539,-0.007516269,0.52
0.995,152.0705,-0.006502092,3.686
0.995,179.1178,0.006385352,3.527
0.995,580.3266,0.006208983,0.51
0.995,257.1024,0.00593513,0.515
0.995,429.072,-0.00579221,0.525
0.996,274.2017,0.005253865,0.511
0.996,201.1244,-0.005532349,5.676
0.997,266.0852,0.00337329,0.845
0.997,349.0213,-0.004104795,7.922
0.997,379.1604,0.003544807,4.758
0.998,182.0577,-0.002367292,5.354
0.998,279.1188,0.002132769,7.964
0.998,245.0123,-0.002166949,0.574
0.998,273.1703,-0.002849784,0.849
0.998,295.0465,0.002576461,5.68
0.999,168.1385,-0.000809,1.92
0.999,523.2105,-0.000827,1.998
0.999,214.0178,-0.0012945,4.826
0.999,246.0176,-0.000681,3.616
0.999,249.0785,-0.001180501,3.569
0.999,482.2164,-0.000682,0.531
