mz_rt,row ID,6101_U4_C18POS_14,6110_U2_C18POS_34,6104_U2_C18POS_19,6109_U4_C18POS_22,6111_U1_C18POS_51,6110_U3_C18POS_45,6105_U1_C18POS_43,6111_U4_C18POS_42,6113_U2_C18POS_31,6105_U2_C18POS_40,6109_U1_C18POS_58,6113_U4_C18POS_62,6102_U1_C18POS_26_1,6102_U2_C18POS_16,6105_U4_C18POS_47,6105_U3_C18POS_39,6111_U2_C18POS_35,6103_U4_C18POS_53,6102_U3_C18POS_48,6102_U4_C18POS_50,6104_U4_C18POS_12,6101_U1_C18POS_59,6103_U3_C18POS_61,6108_U2_C18POS_27_1,6103_U2_C18POS_60,6101_U2_C18POS_30,6112_U2_C18POS_37,6113_U1_C18POS_24,6108_U4_C18POS_18,6104_U1_C18POS_55,6113_U3_C18POS_15,6101_U3_C18POS_29_1,6106_U3_C18POS_20,6106_U2_C18POS_46,6108_U1_C18POS_44,6111_U3_C18POS_54,6112_U4_C18POS_63,6109_U3_C18POS_52,6110_U1_C18POS_11,6110_U4_C18POS_start-10,6112_U3_C18POS_56,6108_U3_C18POS_28_1,6103_U1_C18POS_21,6106_U1_C18POS_23,6109_U2_C18POS_13,6106_U4_C18POS_36,6112_U1_C18POS_38,PooledQC6_C18POS_17,PooledQC11_C18POS_57,PooledQC9_C18POS_41,6104_U3_C18POS_32,PooledQC10_C18POS_49,PooledQC12_C18POS_64,PrerunPooledQC5tryagain-addednew3_C18POS_14_1,PooledQC8_C18POS_33,PooledQC7_C18POS_25,...63
238.1004_4.027,4174,NA,NA,NA,NA,1174.1321,1733.1141,NA,NA,NA,NA,NA,NA,NA,NA,1063.5712,NA,NA,NA,1091.9026,1029.4684,NA,NA,1422.2307,NA,2417.0332,NA,118369.67,1095.4468,NA,NA,NA,1381.0942,NA,NA,NA,NA,68228.555,NA,1206.9249,NA,167022.61,NA,NA,1022.9645,NA,NA,134491.52,14367.29,12921.883,15488.896,NA,16340.8125,17854.258,13088.878,15017.371,14899.008,NA
256.1101_4.023,4175,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.0906,1153.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.211,NA,NA,NA,275589.56,1071.005,NA,NA,NA,NA,1781.827,1415.6257,NA,NA,185663.77,NA,NA,NA,441493.3,1074.455,NA,1455.3392,NA,1910.4723,326331.34,36821.703,36362.168,39726.305,NA,42488.645,43089.69,36914.69,34438.035,36062.367,NA
240.0954_4.039,4178,NA,NA,1459.9304,1169.4077,1106.2173,1150.535,NA,1077.4941,NA,NA,NA,NA,NA,NA,1038.4849,NA,NA,1419.213,1103.7278,NA,NA,1025.7086,1047.1439,1124.1604,NA,NA,35600.227,NA,NA,1024.3604,1041.9594,NA,1250.2611,NA,1630.168,NA,28844.852,1018.5152,1301.1807,1075.5095,51326.63,1225.0581,NA,NA,1255.3094,NA,41976.625,4557.0215,5778.365,6044.6133,NA,7049.605,7215.948,6072.2734,4765.5127,5437.9756,NA
431.0972_4.035,4179,1069.0211,1021.6991,NA,105976.734,NA,1117.7418,2624.014,60849.35,1106.0049,37308.195,NA,32871.84,NA,51296.39,NA,NA,NA,1437.9645,NA,1008.54034,50724.84,NA,1167,25715.736,42173.32,42203.01,17543.23,1013.87787,1410.1414,NA,1994.3884,NA,NA,1405.4801,1133.4993,NA,1021.4083,10578.863,6731.091,140614.56,1395.8982,1951.8927,1536.8608,1683.0851,1420.145,38912.836,4622.8936,16547.984,16087.548,18534.885,NA,17389.97,19682.451,14971.318,19324.002,19254.012,NA
258.1081_4.034,4184,1112.0658,NA,NA,1429.9075,NA,NA,NA,1062.0104,NA,NA,NA,NA,NA,NA,1157.57,NA,NA,NA,1163.241,NA,1119.7426,NA,NA,NA,NA,NA,95976.305,NA,NA,1505.7662,NA,NA,NA,1036.1958,1000.4612,1005.6285,59778.562,NA,NA,NA,161772.39,NA,1045.239,NA,NA,1246.5745,114126.26,14263.456,13935.3955,13376.774,1079.0834,15290.373,16298.443,15205.044,12986.025,13692.82,NA
433.2362_4.04,4186,3591.5708,2933.3352,6308.6816,12941.74,7152.534,11481.942,4767.0615,6317.0615,4144.628,8371.59,11223.528,4675.954,7698.865,6740.602,3625.3237,4809.455,7881.71,9504.5205,8002.8906,10844.927,29686.08,8883.651,21491.027,12401.697,28791.695,4114.414,12060.934,37217.098,17532.082,20321.613,7155.964,3668.017,8575.0625,2639.3257,17982.908,4301.0723,7869.1226,15502.547,20861.111,12947.319,15714.007,23577.74,22470.281,10984.082,16819.205,15650.496,14307.008,11658.69,10368.962,12666.713,15749.089,16956.805,13387.163,14135.612,12721.269,11497.509,NA
257.1495_4.039,4188,129857.85,23251.607,35497.74,161973.8,110546.2,171801.77,83072.484,84239.836,98449.125,189044.03,125331.53,84140.57,151062.61,89328.836,80208.164,61811.613,99629.27,35741.637,93870.04,140384.97,178458.02,301610.66,39223.41,81777.25,66835.44,217055.77,78457.97,228602.78,181663.4,141756.86,120299.94,109688.49,89940.52,8382.628,348927.75,93111.81,56840.965,146001.28,48258.094,197515.61,74577.63,191261.2,114633.31,80222.47,85800.29,43284.438,154466.17,124081.84,122770.62,124382.266,30970.434,138755.6,131832,114696.25,119256.94,128156.695,NA
530.3214_4.045,4189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355.1666,NA,NA,NA,16853.996,1905.0582,NA,NA,NA,NA,NA,NA,NA,2640.1064,NA,15390.864,NA,8119.659,NA,3708.4988,5213.02,3575.5264,NA,4620.9624,3957.734,5231.192,3678.841,3015.8945,NA
279.1317_4.044,4193,20096.674,10339.547,8473.209,18289.48,18345.643,22012.094,15041.768,11727.025,13569.367,19144.645,22006.893,11754.401,20787.799,11540.228,14114.505,10721.75,14421.712,33619.555,15455.565,23132.219,20002.203,38797.59,11173.948,11160.422,52285.61,22866.35,10977.829,22055.33,21864.541,24549.172,17435.117,15714.232,14721.576,2778.4414,39769.19,13764.926,6942.972,18712.426,5434.207,17702.459,5846.855,24637.994,55446.47,15306.928,27996.914,7538.3745,11909.104,19250.115,19698.416,19757.857,8084.4795,26753.39,24613.244,20396.69,20098.25,19638.842,NA
186.1124_4.054,4208,26175.71,20489.498,19124.555,44605,16638.303,14176.814,14215.651,7709.552,6275.5015,30284.691,80362.836,5092.295,4149.3794,7276.7715,11977.499,18156.205,16178.121,10638.921,9724.059,15365.356,4673.469,34741.48,24643.059,10537.678,12494.627,17571.557,21873.87,6907.979,31143.645,6518.305,10621.437,15582.487,30045.717,59947.68,9698.004,12354.88,47857.418,53652.24,27156.44,10421.227,42075.902,46273.926,25600.613,17367.012,84208.59,48009.49,21857.38,21421.234,24257.037,22842.693,19305.75,26036.395,26765.06,21931.176,28089.598,25328.54,NA
491.2279_4.076,4233,2756.4192,NA,NA,NA,3548.011,NA,NA,1104.2842,1048.1635,1219.2535,1006.7378,NA,1628.8954,1686.6672,NA,NA,1007.4717,1134.2241,4180.0054,11886.237,1086.855,3368.2832,1050.2855,2108.3296,NA,9560.801,1750.25,1075.046,1676.9882,1005.2174,1546.682,2200.445,1067.1271,2249.7202,3600.9624,3397.22,1680.8223,16941.322,1134.5529,1043.2963,9732.435,NA,NA,1649.6451,39741.63,1289.6205,NA,4333.02,4439.424,4682.054,1583.9358,4465.4775,3513.8105,4133.385,4012.4617,4117.6895,NA
330.2272_4.126,4239,10170.105,12089.401,79866.07,15018.132,51419.953,46194.566,90958.15,38629.004,139133.28,29562.121,129422.836,56453.062,22018.98,12735.515,44877.227,25559.84,22663.97,47031.676,24399.912,15214.943,32826.9,19957.004,59576.004,42054.508,55868.426,21086.723,20026.242,120050.59,18572.084,27291.455,26722.6,22050.697,23534.996,24052.102,15185.256,42566.676,39583.2,89816.86,30400.004,21013.227,67219.14,33455.49,34357.453,49486.633,21621.248,22897.443,15192.647,39269.94,38133.33,36550.05,43159.242,42694.61,43392.1,39568.395,38606.152,38303.16,NA
225.0592_4.097,4244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050.1946,1006.5363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39962.79,25912.291,NA,NA,NA,1166.64,NA,NA,NA,1032.6332,NA,14305.354,NA,39099.02,NA,5219.089,6260.374,3979.0403,1029.0035,4301.2935,4703.645,4615.4316,4222.1973,4518.1826,NA
465.0856_4.069,4250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31823.566,19549.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,11325.41,NA,31703.809,NA,3592.585,4280.2627,3483.6736,NA,3690.3767,3108.1755,3544.044,3709.7358,3088.307,NA
296.1628_4.092,4254,1544.9023,1669.398,1036.2369,2032.5839,5111.566,NA,NA,1644.0099,1191.2926,1196.5643,2209.5208,1268.0262,1568.0388,NA,1086.8959,1340.2349,1572.1984,1183.3345,1135.9867,1345.0249,1292.0059,1172.7174,1626.1874,5834.046,1845.4834,NA,81621.83,1397.176,1036.4923,1098.9512,NA,NA,1455.938,2020.4033,1017.009,6710.72,40626.58,1558.0065,1338.5167,1189.0094,86202.21,1449.9424,1627.6406,1271.1581,1185.8,1618.3248,47050.5,10853.561,7901.064,9986.29,1222.4689,11074.419,10603.748,6883.7983,9844.221,10178.563,NA
286.1792_4.126,4274,NA,1161.2656,1164.206,1262.6484,NA,1008.75885,NA,1182.2379,1001.5624,1070.7678,1337.9736,1308.0226,1159.1188,NA,1115.2115,NA,NA,NA,NA,1296.1378,1017.2163,NA,1149.2045,1035.7628,1055.4719,NA,1290.5605,1366.528,1002.4077,NA,NA,1102.2811,76898.516,24749.262,1112.3574,1201.1074,NA,1504.664,1240.0404,1139.2063,NA,1464.4336,1245.3441,64778.758,1066.6271,69577.55,NA,6452.59,6059.4478,5990.649,1436.0986,5862.508,6290.598,6558.4507,5682.9253,6641.996,NA
410.1446_4.093,4276,NA,NA,NA,1067.011,41248.07,NA,NA,1042.8204,1499.4087,NA,1353.0203,NA,1369.289,1052.266,NA,NA,NA,1095.9211,1836.856,1217.0427,1077.4529,NA,1092.8672,NA,1108.05,NA,NA,NA,1236.0242,NA,1200.9329,NA,1046.221,1542.8889,NA,1231.165,1375.7845,1284.376,1111.0189,1076.2947,1297.5763,NA,1302.5403,1497.4537,NA,1527.7852,1410.1847,2230.81,1919.8612,2632.002,1037.4065,2925.4055,2676.505,2603.2358,2725.057,2493.4294,NA
436.1964_4.096,4292,1963.1735,1008.0123,1075.1605,1028.7169,1172.4075,1527.6476,1641.6948,1043.3385,NA,NA,1631.9285,2416.173,1450.0522,1113.4497,1010.0217,NA,NA,1169.5154,1290.7605,NA,1048.8301,1872.2219,1427.5077000000001,NA,1492.2838,1664.6377,NA,1132.1842,1378.2924,1294.07,1415.5232,1219.4121,24674.787,10147.579,NA,NA,NA,1343.8853,1697.6593,1309.0015,1099.0009,1028.847,1456.2213,20660.633,1127.3357,35119.547,NA,2841.4575,2535.4497,2702.2815,1445.7228,3372.006,3941.7932,3624.3586,3076.321,3491.144,NA
304.2117_4.122,4295,61326.78,54811.402,58081.85,113334.89,63457.83,79149.26,124461.69,26318.865,68020.78,162278.75,97637.07,86944.85,166953.69,84715.93,96225.016,84617.88,29075.354,30743.535,195394.7,168171.16,286359.1,129634.07,39422.035,57853.04,35845.793,37057.61,26063.363,185845.61,77967.72,176135.64,92063.13,88919.1,38775.39,16019.926,84404.27,38137.027,20942.342,130029.695,190343.2,187302.88,32176.088,102936.79,31106.934,233565.11,115456.836,49669.72,48241,100591.54,94314.96,102218.484,102488.805,120375.414,124830.52,101467.52,104760.89,90730.26,NA
249.0966_4.117,4297,42415.023,9118.001,1700.6642,NA,57874.156,2099.879,5541.614,NA,1147.042,2030.42,NA,NA,1782.7118,1005.7225,1023.09265,76778.5,NA,13030.568,17195.953,NA,5209.356,3135.032,10108.263,1606.8872,9632.681,2605.4177,11180.868,2234.4136,NA,2922.1804,1120.3938,1147.7523,4226.83,2422.1887,1423.1233,1753.3453,9467.16,NA,2391.4946,7662.7764,83222.88,1836.152,53160.22,1550.6276,45142.688,3046.0623,26724.748,16978.555,13951.835,16087.498,24885.69,19865.607,14539.246,15098.034,14783.325,16967.293,NA
258.128_4.17,4355,1149.0425,1165.3522,NA,1010.10223,1308.2301,1746.9192,1029.59,NA,1090.7197,NA,1345.7358,1004.71515,1378.0134,1698.1196,NA,NA,1026.8375,NA,1404.448,1384.628,NA,1593.8982,1388.5343,NA,1316.1243,1086.5952,57269.36,NA,1748.9254,1113.7772,NA,1646.5712,NA,NA,1093.6666,NA,68517.47,NA,1091.787,1249.3607,89397.36,NA,NA,1014.70386,1345.0629,NA,86477.9,10269.05,12085.36,10376.921,1307.4985,13590.601,11651.72,11364.575,10802.552,10687.775,NA
284.1855_4.179,4373,33940.92,48530.44,42061.492,36397.42,46089.67,50831.223,63698.043,28882.568,62750.56,75852.29,82680.24,70556.33,54669.34,34789.43,52215.71,47329.625,25341.213,51134.203,75577.92,60387.48,107303.82,60797.348,48502.367,33888.96,35321.027,24366.756,51935.875,132127.47,34918.508,67614.63,94097.66,73970.33,38178.023,18199.521,39345.227,41954.84,46310.78,51896.258,144764.03,110434.195,54079.59,65876.04,37500.28,55401.004,60632.76,31172.766,73133.43,63713.35,58276.74,60816.363,77827.8,66429.66,69197.734,62152.11,54191.45,61746.254,NA
449.1059_4.17,4392,1640.583,7561.6157,2939.2065,9812.919,1362.4321,7769.508,18604.17,11971.706,1211.8849,11196.758,NA,21392.568,NA,4231.602,3108.2388,1687.4624,2555.2163,2658.135,NA,2306.0308,9278.014,NA,1311.7966,5193.1323,5104.3374,4607.9497,2464.7778,1353.3403,3295.4468,NA,1131.3429,NA,39562.742,46572.676,5561.924,1269.1729,2429.15,6379.564,16401,99864.734,NA,1201.0487,1097.3112,38881.816,8409.686,39786.516,1646.6455,37817.344,35880.574,28046.756,1113.4379,42639.766,40427.914,36378.43,36726.965,38109.336,NA
287.1124_4.225,4422,1499.4236,1747.6509,1914.4396,1221.7611,1351.67,1032.0056,1479.7676,1311.5706,1379.196,1587.138,1448.3357,1253.1488,1672.711,1146.275,1874.75,1637.726,1700.8893,1895.1511,1727.9067,1607.0009,1026.538,1486.2745,1888.7988,1548.4106,1676.245,1318.7543,1054.8387,1376.5103,1758.6648,1291.4615,1158.8658,1389.0057,31512.87,32945.543,1389.0665,1199.5403,1674.6713,1718.3472,1356.6698,1231.125,1232.78,1300.1536,1592.1384,25986.89,1950.7805,33132.77,1368.5201,5180.585,5499.024,4857.5425,2078.5662,6866.4688,5394.752,4712.6206,4813.2007,5158.5474,NA
95.0491_4.201,4439,2357.565,2614.4841,2482.1162,2131.637,2275.9758,2203.1375,2424.1162,2156.7124,1814.9607,1794.6422,1864.335,2154.7424,2678.6658,1870.7383,3820.8362,2191.9324,2166.6987,1981.036,2041.088,2024.7712,1964.8594,2758.9321,2198.1138,2057.0627,2119.656,2541.3374,1675.0897,2110.7534,1936.0502,1729.5255,1833.7112,1551.8826,125256.39,116918.234,2387.6716,2064.505,2181.8025,1904.2792,1892.0005,2251.3708,2181.7563,2619.2695,1693.1061,94587.625,1754.5862,143455.7,1513.3524,31769.83,40049.742,39752.01,1485.0135,41997.84,34768.906,31851.217,36545.246,34365.39,NA
390.0394_4.207,4441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.6985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56325.793,56045.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,51019.69,NA,58835.28,NA,17439.219,18527.752,17056.666,NA,17922.826,16506.977,15572.07,17440.355,15958.974,NA
230.1024_4.236,4443,1084.7747,1333.0009,1188.1559,2860.6873,2580.4604,2306.1997,1443.1787,1367.2335,1881.3573,2181.873,1996.4769,1572.9279,2762.8518,1597.3049,57901.09,2322.5225,2396.5388,1676.3989,2017.0054,2388.5447,1727.515,1700.2949,1612.29,2469.3718,2197.5005,1211.4204,3142.103,3762.1328,3040.5837,1949.987,1536.2223,1584.4801,1084574.2,1056701.5,1841.5946,2900.6304,1198.6099,2331.4575,2548.75,2304.9688,2137.7458,2090.8008,3035.5151,1114116.2,1427.9009,1134542.6,1955.5253,667500.6,624542.4,649872.7,1092.2607,667864.4,629297.44,675563.2,707404.1,649938,NA
302.0235_4.208,4446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029.95,37795.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,31696.984,NA,37888.35,NA,11390.285,12255.768,10850.679,NA,10889.772,12030.2,10173.543,11198.84,10224.002,NA
121.0646_4.206,4452,2018.7202,1845.4747,1995.2814,6865.679,2838.1726,2617.0671,1786.2444,2575.983,2310.2742,2734.7278,2422.5078,2923.5195,2693.388,3460.518,3032.3215,2174.6785,2685.0574,2982.146,2248.0278,2515.147,2482.6,1868.5815,2761.1716,2688.277,3655.858,2652.8574,1814.9032,2847.94,2685.0625,2087.7134,2442.4812,2449.7754,60084.957,54345.56,3314.371,2300.1929,2188.409,3863.0154000000002,3549.4626,2449.1084,2842.3052,2249.5745,2476.3953,46941.406,5707.2256,66267.5,2722.553,16642.393,19717.162,19292.574,2062.2498,17799.164,18347.467,14829.66,18563.135,18711.695,NA
169.0755_4.213,4454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.7533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66637.08,61202.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,52934.355,NA,69015.59,NA,18379.535,23009.668,22019.453,NA,21708.332,23768.746,19159.094,18876.295,20392.18,NA
167.0705_4.24,4458,3224.676,3259.09,4833.758,5485.7295,5205.4976,3683.2034,3092.8596,4208.5737,3590.1423,4413.9897,4713.188,3785.7998,3251.0144,3837.5913,98545.65,4505.3394,5160.4854,3438.296,4863.2095,4073.59,3328.2969,4514.307,3788.368,4942.585,3467.3254,2905.4841,6215.81,5824.3657,3650.5112,3739.1255,3339.81,3241.1748,6281191.5,5835862.5,3771.5737,4315.978,2908.9854,4917.9526,5167.0283,4915.0005,4489.0093,3600.0017,6652.64,5391206.5,5818.1445,6633852.5,5072.1753,2180430.5,2372330,2326078.8,4216.696,2267561.5,2287637,2138678.2,2320272.5,2291586.5,NA
235.069_4.221,4459,NA,NA,1091.1953,NA,NA,NA,1169.4298,1339.5466,1877.8965,1112.9205,1499.9042,1064.257,NA,NA,3524.6216,NA,1008.9496,NA,NA,NA,NA,NA,1574.9834,NA,1272.3547,NA,NA,1739.1438,1082.3142,NA,1265.6737,NA,35335.04,37400.594,NA,NA,NA,NA,1019.7842,NA,1358.2854,1128.303,NA,33843.316,NA,35660.066,NA,22185.318,19542.418,21969.406,NA,22806.059,17305.479,21121.912,19558.346,19816.006,NA
447.1118_4.208,4461,NA,NA,NA,1733.3976,NA,NA,NA,1382.5161,1004.4748,1534.8116,NA,2145.5117,NA,1044.3206,1321.6606,NA,NA,NA,NA,NA,NA,NA,NA,1236.4637,1599.1047,1426.38,NA,NA,NA,NA,NA,NA,26398.395,31134.842,NA,NA,1176.8556,NA,NA,6032.824,NA,NA,NA,26831.531,NA,29706.36,NA,24956.404,24401.455,23687.414,NA,29257.56,27202.06,26684.623,24113.684,24162.209,NA
149.0598_4.188,4462,1474.0034,1380.3672,2728.4226,2702.6917,2273.7976,1414.9951,1513.8939,1570.9116,1758.8613,2199.4045,2510.2522,1499.9358,1841.2015,1775.9603,24360.762,1814.8516,2349.683,3470.3948,1501.9065,2091.4863,2009.6501,1808.2218,4118.996,1226.1199,2691.1875,1943.89,2190.0303,2235.7969,1216.8627,1803.6798,1869.8491,2701.6326,2005147.8,1659977,1770.0941,2066.3782,1814.1405,1905.556,2143.0454,1995.2355,1479.7955,2569.4233,4059.2483,1369102,2367.2847,2165982.8,1676.0602,399712,467530.28,441027.38,3127.846,447940.8,452916,389604.7,450960.28,422833.4,NA
230.1106_4.213,4464,1311.5465,1038.2144,1188.1559,NA,1192.6566,NA,NA,NA,NA,1068.0671,NA,NA,1065.1357,1013.41797,5790.472,1041.2161,1039.3789,NA,NA,NA,NA,NA,NA,NA,1366.401,1271.3816,1177.3514,1262.5082,1185.842,NA,NA,NA,33900.453,12774.105,NA,NA,NA,NA,1113.222,1130.0135,NA,1138.5701,1237.4697,40460.07,1034.4734,11018.425,1066.5707,35989.273,36708.508,37087.234,NA,35730.637,37323.77,37358.438,36478.883,37668.24,NA
213.076_4.23,4467,3041.4082,2938.0361,2760.7317,5867.623,6469.0005,6755.932,5764.225,3128.9902,4742.9775,4884.003,4277.0356,3463.9946,4126.126,2865.2676,82757.8,3996.9226,5914.962,2778.7273,4410.1816,4688.4146,4508.3843,4515.875,3653.3376,5819.242,4191.194,2331.8174,5744.0127,7728.527,10319.288,3061.9387,3431.1125,2734.457,2642096.5,2507227,6262.0977,4283.878,2034.7119,4763.9116,5148.49,3716.474,4621.3774,5846.4683000000005,6341.2,2454673.5,2779.284,2786795.8,3400.191,1092704.1,1080843.5,1115180.4,2710.1855,1171467,1098006.5,1147595.1,1223425.6,1078581.5,NA
214.0793_4.221,4469,1211.3889,NA,1180.9111,1069.8242,NA,1530.7202,2420.6594,1181.0548,NA,NA,1142.8516,1001.8571,1100.9779,NA,10507.464,1351.7415,1351.6165,2160.3833,1364.5862,1908.0397,1248.5846,NA,NA,1723.5695,1287.375,NA,1219.4329,1585.4866,NA,NA,1242.1212,1160.1224,249942.58,229296.19,1403.0155,1107.0665,1347.3907,1891.5834,1177.3472,NA,1500.2732,1275.3152,1348.4707,221631.08,1061.1154,252941.2,1164.0077000000001,129570.305,126503.33,133115.9,2225.0198,141325.16,130509.35,127987.78,137247.2,131395.33,NA
447.0916_4.229,4498,1017.0908,NA,NA,35060.27,NA,1421.0342,2210.9443,30568.31,NA,16769.8,NA,20637.92,NA,12275.962,NA,1077.1863,NA,1054.8226,NA,1310.0823,12436.385,NA,NA,9114.618,9081.003,7897.233,3663.1929,1058.6683,1055.9679,NA,1158.006,NA,NA,NA,NA,NA,NA,1822.3762,4989.734,55639.773,NA,NA,NA,NA,NA,6346.0728,NA,6039.359,6308.3027,5654.63,NA,6458.3496,6152.6064,5248.2207,5424.239,7565.925,NA
274.2138_4.28,4501,2391.0762,2260.7356,2315.934,2707.3958,9541.592,2316.0422,3589.9773,8584.758,2400.0005,3934.0833,3928.3374,1648.6069,2560.4932,1883.6327000000001,3463.08,3188.537,12884.07,1964.9181,2988.1946,2621.3486,3200.1604,2811.2244,2205.2803,1972.9803,2904.173,1907.3093,1956.41,2904.3135,2514.3699,2217.729,1507.1855,3334.6907,66560.02,28909.043,2699.9712,10931.044,1565.9781,4110,4169.136,3890.5513,2852.6936,2923.8262,2318.9644,68498.2,3415.162,67724.29,2721.969,6055.571,5386.2744,6139.0684,2041.4954,7629.1465,8076.95,5997.7617,5720.723,6982.344,NA
588.3229_4.257,4507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11004.229,NA,NA,NA,1207.0865,NA,NA,NA,NA,NA,NA,NA,NA,22198.17,NA,1155.9955,NA,NA,NA,1532.1929,1216.5424,1627.7119,NA,1580.0444,1790.1045,1646.7855,2179.9258,1597.0125,NA
274.1778_4.235,4517,1218.64,2460.6465,1507.6941,1483.2913,2028.5536,1267.892,1569.8438,1566.0358,1857.3462,1322.8939,1346.625,1518.6455,1110.5917,1387.4899,3786.025,2004.5378,4079.6099,1610.4482,1789.1892,1941.897,3081.8367,1838.3431,1262.2545,1587.9457,1958.7583,1949.4752,1232.7345,1178.6565,1584.2253,1573.1012,1723.3024,1961.0099,1450042.6,575134,1605.5422,1934.1603,1256.2864,1450.7426,1916.3973,2100.0837,1748.8359,1950.3342,2180.7566,1482576.1,1302.3197,1487310.5,NA,138907.4,142472.67,141304.42,1096.5024,168983.94,171256.36,139305.67,138455.08,147406.02,NA
167.0795_4.248,4523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8589.917,NA,NA,1046.9142,NA,NA,NA,NA,NA,1060.9896,NA,NA,NA,NA,NA,NA,NA,NA,32394.768,40634.152,NA,NA,NA,1113.3468,NA,1060.9752,NA,NA,1108.5026,30042.25,1013.61816,34583.203,NA,29371.414,28127.21,37273.86,NA,33655.484,39560.617,32675.066,36376.2,34967.23,NA
288.1616_4.254,4526,2329.7046,1984.4017,1160.1244,3866.0017,2115.2305,3031.6353,1961.9102,2560.336,4266.269,3650.2595,3933.0193,2704.333,2396.0947,2370.9888,2688.7603,2866.1445,2204.0044,1958.609,2089.4465,3656.1663,4254.7954,3767.5505,2296.0803,2519.5632,2368.0493,2873.7202,2769.0237,4624.2446,3010.9402,3836.7856,4208.844,2943.7117,40117.176,12354.578,2201.029,3152.1702,1589.5721,5448.91,2578.529,2569.2046,2026.5706,2501.868,4291.623,29741.324,4789.246,40494.895,2390.6008,7605.7236,6080.543,7461.397,1851.01,6889.969,5988.881,6140.092,5144.375,6610.822,NA
544.3373_4.266,4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34259.156,12410.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,39804.18,NA,30760.107,NA,15068.4,15311.042,15124.721,NA,17547.354,16483.652,16927.383,15636.089,15155.043,NA
271.1653_4.288,4531,61693.21,91832.04,70334.766,59414.008,120687.8,127494.72,104312.62,74744.55,142562.94,116518.19,139748.94,142239.75,136739.4,92138.625,81097.12,76419.97,65476.117,127205.36,139170.97,88554.086,236431,162659.75,146714.64,82565.414,111384.46,79588.7,169636.19,275201.16,77302.06,116582.47,199405.34,107124.81,73067.01,34816.918,98609.414,84258.01,97132.69,100009.26,259543.33,206604,179812.5,155161.34,240656.05,82503.54,88512.33,65040.863,132486.73,131030.02,118667.84,123037.8,90893.63,139814.12,137126.53,125410.86,124135.33,128828.17,NA
319.1649_4.258,4541,2009.5505,8670.318,2999.1477,3202,2629.2913,3837.71,2449.7646,2127.0295,3662.1943,2410.3196,1891.5988,5703.0195,1475.6322,2607.0059,2698.4578,3654.9229,1651.7346,22195.982,2457.9775,4532.6816,2499.2046,1788.8936,32054.99,1199.9847,44692.38,2309.5657,1523.4877,4001.0867,1657.0768,3721.2803,1723.7228,2037.0166,1933.0198,3288.8123,1648.0272,3363.0422,2492.7273,2296.7795,8642.308,13655.565,1627.0939,1244.9012,57538.1,25221.307,3159.3496,2217.1252,3126.6455,8476.006,6747.484,8170.8335,2907.32,8592.072,8927.089,7749.264,8004.4517,7704.893,NA
344.2431_4.284,4548,12990.789,17455.592,14313.627,32727.572,71855.71,35413.562,45375.05,73971.66,25339.305,63401.414,24426.566,20480.607,64682.92,41701.676,66854.17,47110.46,59327.848,14538.2705,84452.44,56450.016,48042.01,24613.145,9909.419,26384.945,11610.734,13732.339,32067.46,28148.428,40698.797,47456.242,19686.871,23090.99,14912.827,3541.27,31037.344,54302.312,26122.494,30487.912,39548.246,43531.613,45146.125,33412.2,20480.98,31045.314,20997.145,14802.105,59380.695,35595.727,35801.32,35467.15,20854.662,40933.156,45014.215,37504.742,38174.348,32508.72,NA
