mz_rt,row ID,6110_U2_C18POS_34,6101_U4_C18POS_14,6109_U1_C18POS_58,6105_U3_C18POS_39,6105_U1_C18POS_43,6109_U4_C18POS_22,6113_U4_C18POS_62,6101_U1_C18POS_59,6103_U4_C18POS_53,6105_U2_C18POS_40,6111_U4_C18POS_42,6110_U3_C18POS_45,6104_U3_C18POS_32,6102_U1_C18POS_26_1,6104_U2_C18POS_19,6110_U4_C18POS_start-10,6112_U2_C18POS_37,6102_U2_C18POS_16,6102_U3_C18POS_48,6113_U2_C18POS_31,6101_U2_C18POS_30,6109_U3_C18POS_52,6102_U4_C18POS_50,6111_U2_C18POS_35,6101_U3_C18POS_29_1,6112_U4_C18POS_63,6111_U3_C18POS_54,6105_U4_C18POS_47,6113_U1_C18POS_24,6108_U1_C18POS_44,6110_U1_C18POS_11,6112_U3_C18POS_56,6108_U4_C18POS_18,6103_U3_C18POS_61,6108_U2_C18POS_27_1,6106_U4_C18POS_36,6103_U2_C18POS_60,6113_U3_C18POS_15,6106_U2_C18POS_46,6104_U1_C18POS_55,6104_U4_C18POS_12,6108_U3_C18POS_28_1,6103_U1_C18POS_21,6112_U1_C18POS_38,6106_U3_C18POS_20,6111_U1_C18POS_51,6106_U1_C18POS_23,6109_U2_C18POS_13,PooledQC8_C18POS_33,PooledQC11_C18POS_57,PooledQC7_C18POS_25,PooledQC9_C18POS_41,PooledQC12_C18POS_64,PooledQC10_C18POS_49,PooledQC6_C18POS_17,PrerunPooledQC5tryagain-addednew3_C18POS_14_1
199.1075_3.946,2994,NA,707.06836,1739.6981,1219.3699,1215.8882,1257.8915,653.0296,1230.8577,848.54596,819.23254,1223.1074,1269.7603,866.39624,NA,NA,903.982,610,NA,1341.3551,1442.9259,807.92,1866.3206,1342.0784,NA,1098.4395,NA,1238.7778,1218.9615,1715.8004,1412.3077,1367.0916,992.26227,NA,1280.1494,NA,8801.125,1762.0648,1253.3383,8550.604,1240.7263,1203.5007,857.7504,1667.0328,NA,14187.297,1219.5149,5038.472,1524.9543,2826.1152,3274.5857,3114.3745,3032.0588,3384.8477,2986.8818,3348.5212,2964.63
297.1443_3.938,2996,12126.494,15251.866,8843.271,9628.144,10710.967,22117.48,18398.982,10928.139,19952.09,16021.313,12734.093,19580.336,9756.839,13766.184,50244.375,9718.602,9986.6,27396.082,17676.342,18236.818,15390.816,10405.959,22680.28,13991.086,17127.975,6314.9326,19609.322,8974.265,20180.863,11388.86,20936.541,8716.501,6761.8843,21228.854,8711.699,4038.2224,18960.51,17073.572,5591.6504,6889.4697,7885.043,24557.545,15433.373,9027.091,4734.6514,14869.978,9638.48,28673.12,12965.565,11457.762,12255.684,13497.818,13286.886,12100.832,12311.811,10603.366
184.0969_3.947,2997,9237.349,23144.66,36930.68,6508.938,6293.217,19235.63,2516.0488,22607.803,6627.2944,21497.434,5223.043,5101.245,7926.9185,2298.6545,8644.84,6263.0166,9503.033,4128.996,3835.3586,3219.044,9381.973,34044.375,9239.95,9571.712,6556.798,15298.949,6179.6216,6005.951,4051.2175,4738.339,12144.572,21222.537,16618.822,19255.781,6497.4854,35968.883,7624.535,2583.585,37131.844,3814.2783,2714.2156,26296.986,17775.053,7302.2495,14099.303,11192.484,13920.083,47100.64,13229.782,15382.69,15067.296,13052.856,14783.666,17015.9,13980.921,13509.801
174.1489_3.949,2999,NA,NA,NA,NA,NA,NA,15630.263,NA,3434.1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.8849,NA,NA,NA,NA,NA,1705.2305,NA,NA,9599.228,NA,NA,NA,NA,2053.1106,NA,8785.025,7404.661,NA,6276.0005,NA,NA,NA,5171.9795,NA,5581.4688,NA,4880.3496,NA,2067.7786,1992.7316,2145.3105,1675.7191,2098.8672,3094.6624,2048.2473,2443.27
156.1383_3.953,3000,NA,NA,NA,NA,NA,NA,41362.098,NA,8247.09,NA,NA,NA,NA,1680.4225,1622.2323,NA,NA,NA,NA,4809.084,NA,NA,NA,NA,NA,3859.4192,NA,NA,22482.361,NA,NA,NA,NA,3384.0596,NA,20170.223,17530.365,NA,12949.184,1313.1045,1372.3403,NA,10429.074,NA,13140.518,NA,12678.869,NA,3162.3687,4000.3157,3546.8555,5393.3926,4823.4746,4562.238,4086.4878,4125.918
130.0651_3.95,3001,1358.5421,4282.8525,6362.796,8118.283,4712.431,4517.7163,3342.1055,10921.429,3081.2905,4925.0195,7124.9736,6677.7905,4937.8394,6770.645,2699.1792,3333.663,5700.1147,6931.854,7690.6846,5718.581,5916.1343,5796.051,7847.0884,6107.661,6681.9014,5756.123,5113.3276,2578.7761,3956.3752,5946.9077,5840.8467,15706.6875,12399.191,5146.746,6613.4937,7752.8584,3354.0781,5542.595,6014.7505,5956.4023,7507.1606,9778.196,2420.95,9821.427,8114.72,6255.52,6708.0806,3095.7556,5891.766,6265.3906,5938.2007,5453.278,8411.034,6866.639,5835.878,8295.031
370.1323_3.955,3002,924.8377,10599.284,11749.323,16685.22,10204.081,11266.764,6448.2334,20818.137,3671.8977,12239.064,12958.261,12701.213,6587.1597,14869.296,4379.6895,10249.012,8435.634,17540.059,14599.377,8267.117,12894.329,15456.094,11603.016,10571.855,14606.889,8768.058,9021.725,3820.415,8963.139,12999.378,12342.103,32129.143,21461.92,10836.596,13043.771,11650.902,4104.9478,11471.821,10563.171,11573.365,14429.996,18464.816,2143.378,13074.712,17865.758,9525.264,17433.402,4489.005,12639.018,12239.729,15556.533,12537.507,12210.939,13677.422,13470.592,15032.938
369.1291_3.954,3003,3893.7305,44546.69,43615.395,79358.83,41335.36,47597.47,21958.457,90829.984,18804.56,54765.535,44301.47,53966.062,35884.863,54853.836,15547,39074.508,41682,73967.75,65733.96,42784.45,57680.297,60351.484,51709.523,42525.195,59392.7,41579.12,42151.51,13784.749,39113.773,43126.277,52714.547,134426.92,101907,41876.7,51911.508,56545.37,15423.391,48873.477,44695.074,46174.16,69350.88,81529.625,6330.5522,55764.914,81864.766,37244.508,86439.41,19418.205,55622.57,51350.098,52919.574,53919.09,55428.76,59679.625,57493.33,58434.145
374.0846_3.952,3004,NA,3533.3806,4330.5327,6038.7866,3362.909,3720.4377,2256.3728,9084.717,1947.5165,3814.18,3572.3396,4422.054,2723.139,3926.9778,2066.4968,3081.03,2856.4878,5796.334,6306.011,3050.8313,3985.5413,3617.9822,3631.5886,3764.9534,4920.817,2880.5986,3072.995,1906.8063,2635.0664,3374.6714,4699.155,7041.79,6732.0073,2989.744,3557.7344,5500.803,3048.6536,3517.216,4601.233,4837.037,4822.995,5208.6865,1303.7601,3132.6511,7771.0938,3296.7273,5980.414,1622.1616,4842.1934,5071.03,5468.9604,4863.9546,6542.1406,5754.396,6135.3145,5542.4575
176.0706_3.955,3005,NA,26509.47,32397.688,47261.984,26095.035,27862.654,15631.883,55712.695,10661.45,34677.1,31170.158,36272.254,21466.25,37838.703,9586.664,24539.55,27585.975,45329.715,46022.945,28361.252,34619.29,41743.715,32194.74,30370.71,39096.805,32017.018,29232.06,8729.094,25510.648,29629.121,31800.078,96221.06,66543.21,26602.34,33331.496,35359.406,10727.778,29417.363,29666.932,32471.902,43952.82,56037.164,3255.717,44550.203,46013.203,24290.361,44238.004,11965.016,34669.555,39323.117,39934.273,35394.1,37117.54,35782.277,35304.816,32401.27
274.1905_3.956,3006,1348.7596,2831.5247,1142.2482,2616.1423,2189.3381,2172.8616,2302.2014,3214.4746,1201.0837,2069.0747,968.2592,2339.257,1326.9504,2177.0427,1453.2368,1201.1125,1973.4479,2603.6433,1029.9089,1341.4426,3286.76,2805.0852,3281.0583,1781.4386,1695.7725,1556.5563,NA,1347.8982,1504.2749,2668.8774,2203.8457,2371.5737,2736.4878,1801.8928,3534.5898,20463.816,1797.753,1814.7101,13310.452,1622.2404,1304.498,6284.7666,2040.7113,2886.706,17344.715,NA,27271.887,2518.2234,4499.7036,5314.561,5772.0376,4687.1875,6763.9673,6036.942,5186.766,4711.082
352.1024_3.95,3007,1825.0404,4553.237,4748.743,6895.815,4683.75,5953.212,3710.1846,8407.07,1521.048,6218.8154,5807.7573,4789.988,3389.6367,5212.811,1770.1096,4020.4194,5114.6763,6557.8037,6062.955,3633.9092,5450.995,5738.607,5428.0903,4482.5415,9112.127,4430.437,4339.445,2199.4775,4301.167,4794.2334,4457.0127,15031.875,11928.431,3880.0042,4853.1895,5432.9395,2999.556,5322.457,4666.617,5394.6597,6053.1875,9871.752,1798.0289,5600.1816,7984.5723,3466.1514,6408.347,2639.9685,6261.934,5160.933,4987.493,6186.835,5176.397,4489.9004,5638.953,5301.1084
369.1436_3.952,3008,1510.1703,5753.6675,6117.215,9152.467,6317.4404,6571.3086,3487.09,7680.3086,2571.3196,8244.166,5554.3384,8010.52,5904.6167,6150.551,2537.847,5235.001,4401.152,8839.959,8818.555,5785.236,7500.157,7654.327,6378.066,5375.6943,7754.4824,5881.3965,5868.482,2591.1987,4932.6743,5612.7544,8278.347,14406.03,9849.518,4936.888,7108.928,7972.563,1665.226,8303.38,5277.965,4895.4224,7861.0977,10393.798,1487.6772,7627.2427,9956.525,3864.7412,9053.381,1024.6489,7216.3223,7505.379,3956.8071,6637.698,8140.412,7524.8345,7557.1157,5798.696
193.0971_3.956,3009,NA,4547.4307,4069.6821,5775.778,4386.816,3343.3052,2583.1868,7561.92,2713.543,3340.5005,3850.3508,3481.8013,2820.7993,4591.5054,1798.1663,3799.4495,3363.055,6015.0703,5659.98,3702.0005,4913.6885,5474.1123,3797.0007,4630.8667,5336.327,3639.5784,4650.031,1670.6534,3504.9468,4654.68,3402.6748,11662.738,8949.525,3379.9275,4920.9575,5603.208,2202.7202,4333.1035,4575.416,3714.478,6553.6553,6015.44,1420.6575,5135.5015,6032.0654,2856.7393,8693.171,2136.1282,4567.944,4483.1265,6241.1777,4962.2104,5132.9946,4219.7925,5053.912,4675.204
300.0899_3.955,3010,2461.1235,6889.115,2644.3704,2487.1758,2596.456,2594.4197,2570.2402,5535.564,7749.3667,2749.1926,2507.9316,2660.6125,1280.736,2845.3284,2343.6895,3447.6978,4580.9697,2690.3862,3122.4949,3544.94,4170.2847,3261.47,5612.6807,2331.342,3534.1536,3462.0085,2928.128,1888.1763,4218.4697,3471.3352,3373.5854,4356.102,2468.9663,11947.082,4168.9688,6158.5654,13253.669,2417.2021,5008.124,1260.5112,2816.005,1993.5629,6198.8906,3480.3977,10138.654,3212.1255,11695.4375,2248.3481,3557.0037,3933.0562,4172.8096,4230.353,4479.015,5277.658,4221.3853,3643.4268
638.0238_3.969,3012,6574.367,12521.807,11976.168,18474.656,18615.66,15665.931,7197.8247,9844.041,12918.633,14244.425,5694.386,12233.137,9089.782,10666.6,8824.201,12484.022,11621.048,9228.306,8328.626,12499.849,11372.722,22522.295,10122.504,8451.656,12407.08,12685.535,9448.685,13076.285,14349.022,2571.6401,14132.6,17159.516,3984.566,17525.088,7226.354,15354.282,16635.096,12320.052,12543.643,13162.152,7074.8228,3800.2808,16724.895,13619.021,9789.651,12213.288,16900.594,13590.103,12255.567,10186.038,12476.276,10094.61,12245.1,12800.143,9642.281,11358.981
638.3582_3.97,3013,5973.1997,10341.174,14023.392,19025.018,17817.836,12999.43,7147.1143,11123.637,12999.575,14070.944,6186.755,15385,9601.545,10136.572,7330.1685,12063.63,14465.173,8664.484,9732.496,9685.372,12830.272,18625.709,12452.066,9966.144,12286.001,14324.844,8505.601,14578.085,13844.494,3822.2249,15078.226,16649.268,4618.9507,17165.867,6030.772,16570.25,17083.256,9902.414,11171.27,10916.161,8719.525,4058.7556,18250.158,13889.681,10100.154,14134.216,14780.027,15369.977,12279.578,13218.87,12738.004,13607.092,13373.42,13504.764,10063.319,10208.511
957.0334_3.969,3015,1896.6874,4803.7764,4581.506,8005.708,7658.2397,5527.033,3973.2056,4485.281,4389.0835,7607.805,2696.2668,4520.4834,3612.2146,4615.781,3175.953,5833.175,5063.0527,4081.832,3485.3806,4055.0642,3985.0254,9671.639,5921.358,3334.228,4573.488,6234.686,5284.793,5181.71,7552.992,1240.6527,6188.4766,6531.666,2386.2043,7716.347,2998.8254,7349.45,7799.2407,5234.275,4552.622,3809.1223,3540.2422,2766.8408,9875.892,8025.331,4135.2324,4847.1934,8204.694,6735.9756,5356.0107,5264.9062,5569.9795,5221.713,5550.205,5416.9546,5423.6597,5650.649
569.3137_3.971,3016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.8689,NA,NA,1504.5327,NA,NA,NA,1233.403,NA,1214.1481,1246.4706,NA,NA,1416.1069,NA,NA,3337.983,NA,NA,6163.978,1211.3584,1225.405,3225.1858,2463.1611,1795.0441,1428.5323,9858.465,NA,2346.748,5182.8374,1788.4805,2829.639,1554.0791,1990.8075,2793.184,10292.11,2597.7114,3477.5642,1325.875,2800.5159,3340.9539,2238.2908,3440.551,2880.525,2961.0627,2456.0361,3434.521
638.6922_3.969,3017,4671.149,5845.0356,8968.841,15539.696,12026.258,8027.239,5055.5806,8559.157,8423.688,8148.851,3994.2383,6010.9453,6113.0273,9842.74,4712.4717,6995.596,6690.319,6303.1416,5262.092,6008.5024,8289.465,12576.69,9562.579,6007.44,7422.787,8391.143,6343.88,6834.833,8554.048,NA,9312.671,11033.265,2740.4368,9686.234,4220.322,11875.431,12026.015,6054.3535,7180.4077,6532.2393,4505.123,2482.0254,12973.0625,8386.189,5066.9126,7849.7026,8758.444,10938.551,7414.507,8080.5693,7782.854,7097.732,6764.7437,6570.537,5860.1553,4505.2896
956.5321_3.969,3018,2449.001,4040.4402,4512.7324,6584.5083,6938.833,5196.4165,3196.4023,4987.347,5219.483,6411.892,2544.3083,6225.4844,3470.83,5782.616,3722.032,4817.5938,7686.1665,3748.8484,4122.373,3873.4822,5053.9214,10016.024,6515.5625,3560.1758,5517.472,5704.9253,5188.367,5292.523,5486.1274,NA,6717.1387,7447.744,2105.9292,6904.288,2983.808,8659.848,6276.2764,5553.0205,3734.2178,3765.0725,3792.1265,1959.9143,9318.001,6662.669,4012.0732,4224.051,6684.9487,6390.8687,4496.9536,5981.78,5092.7827,5805.0957,6651.601,4823.2803,5974.4307,4887.2725
162.0581_3.967,3019,2134.301,2895.1377,2015.3844,1426.9884,NA,NA,4852.664,3324.7234,3407.407,NA,NA,NA,NA,NA,1426.556,NA,NA,NA,2656.8284,3611.558,12823.66,808.73914,NA,1407.712,5051.066,NA,NA,NA,2490.6487,NA,2339.7368,NA,1488.1622,2987.742,2201.0369,1540.6149,NA,4164.0073,NA,2390.15,NA,2135.0085,NA,1503.5616,2160.565,NA,NA,NA,1671.461,2069.1472,2259.1733,2305.5083,2128.7427,2456.3506,1657.526,1688.7205
172.0968_3.988,3024,1729.7751,8181.269,8910.458,11736.691,11314.215,14295.35,9459.804,24057.639,6568.612,26727.447,7151.7896,10283.049,4965.0366,9849.155,3711.3843,9296.32,10627.608,7038.143,7784.5396,8383.482,11308.553,15071.678,8303.66,4968.386,7540.614,6550.631,8292.674,10305.807,19082.443,19153.299,5385.427,7985.9976,16470.959,7514.527,10896.358,11604.05,10790.389,12706.191,2582.9768,18038.184,29800.688,20023.195,18144.46,11850.234,14264.1455,6852.102,25848.262,6815.532,11122.209,10829.666,12185.381,11710.142,11925.415,12012.082,11951.71,10939.565
491.2414_4.022,3025,1993.5199,1860.6439,2425.916,1280.0679,1574.7219,3199.0718,NA,2204.2405,2053.1511,1284.4003,1977.2894,2588.4746,3771.422,2662.443,2072.3167,3229.634,3638.126,1448.2699,2551.0723,1623.6263,2962.92,4520.4014,2227.101,1922.6504,1349.475,8604.364,1258.2336,NA,3580.192,4454.721,3773.7048,12092.519,4798.7812,3281.173,3784.8962,3458.7942,7204.7144,1329.3086,NA,4535.163,8997.381,5621.5703,5871.8657,15275.364,1941.7356,1912.4304,2129.7441,6348.6924,3371.076,2465.8616,3278.3623,2988.5764,3770.2246,3476.8796,3432.5396,3823.1204
344.2066_4.021,3030,19468.633,15579.4795,47386.98,29641.371,35792.07,63627.387,11705.838,33079.703,37282.914,68179.13,22316.912,30531.404,13900.602,23595.584,15767.299,34911.05,27469.129,24046.414,20942.021,11296.336,19130.486,64029.918,35532.316,23701.666,23703.826,20555.465,20528.102,26966.584,35627.645,38137.3,34768.926,35405.938,36292.316,20999.229,28782.027,64117.285,53031.27,10609.391,16859.723,31414.19,40194.645,39423.31,55373.28,32399.316,42999.723,29721.846,60795.117,58010.555,31761.297,36154.332,33936.367,31883.291,39477.957,39407.727,36995.395,35774.773
122.0344_4.021,3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.8725,NA,NA,NA,NA,NA,1398.7373,NA,NA,NA,NA,NA,NA,NA,13431.778,936.1629,NA,5862.076,617,1447.3663,786.9929,NA,NA,11097.509,NA,8123.087,NA,3049.5195,2958.7185,2007.0497,3208.2612,2972.138,3987.8855,2154.0476,2443.323
196.0604_4.033,3036,9825.236,7434.429,351940.53,21366.158,16298.475,44851.02,4688.319,7317.5386,19058.293,66385.195,4904.1855,6891.302,12299.055,8536.0205,165210.53,6001.1807,9659.13,14630.233,8845.25,5212.3223,9290.59,15211.908,17285.684,26279.943,11199.083,9423.687,7599.6304,13757.816,5262.375,11566.03,16622.729,10936.437,18863.441,345450.38,20471.72,169380.44,293037.12,5765.634,15370.174,50312.14,59837.676,24008.193,293939.84,11555.691,184820.67,10244.571,4764.9546,1182417,91637.18,96331.766,94432.28,95297.22,90144.195,94649.336,88351.65,83798.44
196.091_4.029,3037,NA,NA,14885.651,NA,NA,1320.7324,NA,NA,NA,2108.6995,NA,NA,NA,NA,3087.3037,NA,NA,NA,NA,705.9723,NA,NA,NA,657.48303,NA,NA,NA,NA,NA,NA,NA,NA,1596.0244,15248.212,NA,5763.2183000000005,12471.889,NA,NA,2043.8403,2004.9379,NA,12454.162,NA,7372.8193,NA,NA,51854.066,3220.5088,2777.4446,3419.6704,3238.2527,3110.6628,3284.79,3004.3457,2584.3777
122.0316_4.028,3038,650.2807,835.0385,17707.36,1176.1167,1021.2689,3083.6704,NA,887.2807,1612.2235,3466.3342,NA,NA,866.8375,1205.1884,7185.2026,NA,877.7754,1127.1288,1658.6672,903.7686,646.4205,1522.8295,1175.1393,1202.826,1120.2225,1071.0557,NA,1318.2025,NA,NA,534.49,NA,1680.7393,14658.073,1226.4995,NA,12450.497,NA,NA,2641.8965,4028.5203,1308.3271,15612.259,825.0205,NA,785.3677,NA,46141.824,4809.6167,4161.9365,4729.0444,4421.878,4501.3257,5855.4727,4614.377,4938.0156
259.1106_4.031,3040,NA,NA,1307.6764,NA,NA,1385.1964,653.3518,NA,NA,751.03894,NA,NA,NA,NA,1530.1161,NA,17718.42,NA,NA,NA,NA,NA,728.92566,654.3214,NA,10198.043,NA,1671.8325,NA,NA,NA,27247.678,NA,655.9604,NA,1514.6406,1259.862,NA,987.45905,661.0509,846.6009,NA,724,20400.992,890.53326,NA,714.8893,945.368,3560.0647,2513.3442,3215.7097,3050.3271,3989.4255,4990.769,3246.1763,3001.86
121.0284_4.032,3041,6105.392,5615.664,186758.16,12744.1875,8566.959,25771.299,3614.02,3647.005,10454.449,32855.887,4007.546,4207.906,6134.099,4437.414,91721.94,3336.7065,4265.4634,7911.9673,4311.8955,3231.0156,5945.207,7620.5757,8347.745,13852.603,6415.374,5220.2256,5327.762,6820.2314,3384.9634,6344.819,8351.423,4902.9263,10807.792,175511.06,12071.675,84963.3,158938.73,2756.2573,7866.3213,28199.543,37596.39,12741.115,160287.81,6514.396,93973.94,4504.3105,3918.3208,515794.4,47663.465,53002.91,47363.11,47277.6,51228.656,50426.586,46587.695,44121
121.0362_4.033,3042,NA,NA,14726.462,1429.1351,NA,2088.8306,NA,NA,1548.5498,3937.661,NA,NA,NA,NA,7504.8823,NA,NA,NA,NA,NA,NA,NA,NA,1428.2205,NA,NA,NA,NA,NA,NA,NA,NA,NA,13268.307,1498.5933,6598.845,11923.243,NA,NA,2752.1848,3323.7673,NA,13517.514,NA,7440.302,NA,NA,20778.78,5125.9824,4176.487,4010.6565,3755.1016,4809.329,4269.1426,4166.036,3786.133
238.0993_4.034,3044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118369.67,NA,NA,NA,NA,NA,1029.4684,NA,NA,68228.555,NA,NA,NA,NA,NA,167022.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134491.52,NA,NA,NA,NA,15017.371,12921.883,14899.008,15488.896,17854.258,16340.8125,14367.29,13088.878
256.1096_4.033,3045,NA,NA,1153.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275589.56,NA,NA,NA,NA,NA,NA,NA,NA,185663.77,NA,NA,NA,NA,NA,441493.3,NA,NA,NA,1910.4723,NA,584.9389,1415.6257,NA,NA,1074.455,NA,326331.34,1481.9634,NA,1455.3392,NA,34438.035,36362.168,36062.367,39726.305,43089.69,42488.645,36821.703,36914.69
296.1492_4.029,3046,1905.0212,1488.4507,7897.8696,1371.0417,2902.1836,7304.7363,1896.2142,2169.1523,2784.482,1533.5929,1513.3743,1780.6292,1304.5867,1531.5164,1440.081,3651.6013,1376.8994,2064.2686,1863.0004,2548.6614,1643.1165,3914.5098,3597.0315,1600.4913,1957.4369,1163.449,1333.2327,1248.0018,2495.3088,1032.3025,5344.744,1323.9001,1495.2137,3310.5122,1312.0978,12579.187,2294.5054,1291.1152,9494.741,1944.9962,1285.0321,835.00256,4684.995,1892.6877,4060.7415,3328.1282,3469.9797,5566.041,4277.0176,2255.3635,3443.5127,2916.3901,3746.075,3500.7002,2806.438,2597.7507
240.0954_4.048,3047,NA,707.6016,NA,NA,NA,1169.4077,NA,NA,NA,808.01227,702.125,804.44507,NA,NA,1459.9304,NA,35600.227,NA,829.0624,NA,975.1113,NA,NA,816.98376,NA,28844.852,NA,1038.4849,893.34784,NA,1301.1807,51326.63,NA,624.2318,873.2025,NA,651.1111,NA,NA,1007.14465,NA,633.8057,847.4583,41976.625,1250.2611,688.5604,NA,NA,4765.5127,5778.365,5437.9756,6044.6133,7215.948,7049.605,4557.0215,6072.2734
434.239_4.037,3048,1540.0221,2366.9429,2931.5444,2341.1406,2580.9167,3540.1296,1730.5009,2787.0015,3053.0857,2454.2473,2022.1288,4427.482,4859.987,3259.6067,2669.5208,3720.9126,3738.4673,2630.73,3219.6821,1944.2646,2421.0442,4474.072,3321.789,2641.0862,1684.7601,2126.449,1695.0981,2115.5217,10237.524,4676.255,6578.2197,4301.338,4446.414,6987.367,4281.4775,5954.5503,8318.176,1907.9697,1630.3406,7430.62,9338.282,6444.6064,6683.2896,4582.283,2667.0073,3056.917,3335.1685,4427.93,3584.5444,2712.8113,3581.8545,3249.3618,5957.65,4733.9424,3902.3374,3238.6812
196.0699_4.028,3049,1733.0771,NA,27743.715,2816.3782,2070.0923,4458.527,1058.0433,1281.9612,2366.028,6057.582,898.76556,1228.8073,2327.8894,1428.0823,12560.532,1204.909,1693.101,1723.0062,1468.9214,NA,1320.6298,1700.9312,2272.2874,2448.0315,1677.0847,1268.1322,1207.7014,1736.4781,945.28796,1635.1532,1850.8551,1329.6007,2714.4263,25009.549,2347.629,13557.936,15830.615,2583.526,2590.6257,4814.0063,6046.8843,3332.5457,23639.945,1713.6206,15707.011,1720.5977,1368.4211,37186.234,8883.021,9560.685,8717.346,8473.866,8326.348,9122.145,9686.303,8015.17
312.2168_4.039,3050,1482.7845,1992.395,3051.5364,2510.627,2915.2932,4787.0728,2038.3357,3091.6602,3920.7197,3284.6309,2662.9102,4772.911,6411.9,3930.438,2456.0168,5667.8545,6386.151,3183.4377,3266.586,1770.2651,3130.1765,4724.775,3916.4448,3345.541,2343.0059,3040.1282,2091.6255,1796.5801,12498.575,6278.814,6256.2573,7832.2563,7749.675,7768.428,7008.072,6048.3647,9179.572,2663.1519,1579.8707,9455.332,15135.115,8312.717,6424.7075,3844.2505,3661.0288,3606.0483,3509.0056,2631.6213,5257.1953,5133.613,6943.7915,4363.73,4679.8115,4572.807,4055.0906,4078.881
258.1068_4.051,3051,NA,NA,NA,NA,NA,853.9277,663.1385,861.6133,NA,NA,NA,NA,NA,583.79346,NA,NA,95976.305,NA,NA,NA,NA,NA,NA,NA,NA,59778.562,NA,1157.57,NA,1000.4612,NA,161772.39,NA,NA,NA,991.43677,764.1323,825.3841,NA,1505.7662,917.6372,NA,NA,114126.26,991.71594,NA,858.70233,NA,12986.025,13935.3955,13692.82,13376.774,16298.443,15290.373,14263.456,15205.044
197.0638_4.03,3052,1498.1923,1742.7017,44303.777,3269.0024,2471.9832,5543.72,921.8186,1534.2527,2705.1204,9017.851,1150.3379,1153.13,2369.9111,1709.3951,19964.484,1102.1171,1644.2095,1572.0637,1488.9888,1339.8008,1437.6957,1839.2623,2406.5603,2984.2534,1565.2346,2458.8389,1786.6111,1637.2955,1190.391,2823.6035,2017.5011,1645.6404,2974.302,39688.613,2235.6802,18304.422,36561.562,1107.3271,2182.2722,6455.3975,9180.423,2947.487,31762.223,1912.7904,26448.074,2030.8895,1620.8782,126576.305,10948.841,11390.113,9954.349,11583.883,11904.7,11782.488,11428.47,10976.975
530.3214_4.045,3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355.1666,NA,NA,8119.659,NA,NA,1905.0582,NA,NA,2640.1064,NA,NA,16853.996,NA,15390.864,NA,3678.841,5213.02,3015.8945,3575.5264,3957.734,4620.9624,3708.4988,5231.192
295.1052_4.038,3054,1858.7051,6196.199,6042.745,3821.386,4238.5693,5606.7866,3408.1047,12622.777,2201.0642,5152.144,4593.306,6529.4995,2406.125,5412.035,3691.96,4712.1016,3150.485,3839.196,4536.5405,5011.178,7595.5664,5285.5312,5617.0747,5919.787,5971.001,1877.1526,4375.1323,6249.8467,7807.023,12340.19,2076.8694,3006.3936,9203.146,2296.2253,3882.9482,NA,4361.474,4680.4673,NA,8591.945,6024.481,8854.719,4622.9395,2485.7375,NA,5546.2817,1809.4734,9176.215,5852.147,6138.011,5408.4263,5446.5513,7772.9014,6057.845,5574.6626,4082.3333
279.1316_4.042,3055,9778.376,20096.674,22006.893,10721.75,15041.768,18289.48,11754.401,38797.59,31213.424,19144.645,11727.025,22012.094,8084.4795,20787.799,8473.209,17702.459,10977.829,11540.228,16954.145,13569.367,22866.35,18712.426,23132.219,14421.712,20551.963,6773.5557,13764.926,19385.016,21412.932,39769.19,5434.207,5846.855,21864.541,11173.948,11235.429,7538.3745,52285.61,17435.117,2475.05,24549.172,20002.203,24637.994,50118.41,11909.104,14721.576,18345.643,15306.928,27996.914,20098.25,19698.416,19638.842,19757.857,24613.244,26753.39,19250.115,20396.69
239.1033_4.038,3056,NA,NA,627.77856,NA,NA,NA,NA,NA,794.3496,NA,NA,NA,1377.889,NA,748.51514,NA,18234.537,871.125,NA,NA,NA,1360.482,NA,NA,NA,12795.55,NA,859.2057,NA,NA,NA,28377.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20323.082,NA,968.6382,936.9615,NA,3086.5012,3889.2305,2205.4746,2540.9065,3352.4575,2683.493,2629.617,2696.3232
